7,86804,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>새로운 모험: 던전 공략<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

던전에서는 <UIForeground>0F</UIForeground>다른 플레이어<UIForeground>01</UIForeground> 또는 <UIForeground>0F</UIForeground>NPC<UIForeground>01</UIForeground>와 <UIForeground>0F</UIForeground>힘을 합쳐<UIForeground>01</UIForeground> 마물을 처치하고,
던전 속 수수께끼를 풀며 <UIForeground>0F</UIForeground>가장 깊숙한 곳에 있는 우두머리를 쓰러뜨리면 보상을 얻을 수 있습니다.<UIForeground>01</UIForeground>
또한 <UIForeground>0F</UIForeground>퀘스트를 진행하기 위해 던전을 공략해야만 하는 경우<UIForeground>01</UIForeground>가 있습니다.
공략에는 시간 제한이 있으며, 공략 중에는 직업을 변경할 수 없습니다.

다음 페이지부터 던전 입장 방법을 설명합니다."
8,86805,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>가자, 던전으로!(1) 던전에 입장하는 두 가지 방법<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

던전에는 <UIForeground>0F</UIForeground>지원 NPC와 함께 혼자 입장<UIForeground>01</UIForeground>하거나,
<UIForeground>0F</UIForeground>매칭 기능을 이용<UIForeground>01</UIForeground>하여 <UIForeground>0F</UIForeground>다른 플레이어와 함께 입장<UIForeground>01</UIForeground>할 수 있습니다.

물론 미리 파티를 짜서 입장할 수도 있으며,
<UIForeground>0F</UIForeground>입장 방법이 달라도 똑같이 던전을 공략할 수 있습니다.<UIForeground>01</UIForeground>"
9,86806,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>가자, 던전으로!(2) 지원 NPC와 함께 공략①<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>0F</UIForeground>지원 NPC<UIForeground>01</UIForeground>의 도움을 받으며
<UIForeground>0F</UIForeground>혼자서 던전을 공략할 수 있습니다.<UIForeground>01</UIForeground>
이 시스템을 <UIForeground>0F</UIForeground>임무 지원<UIForeground>01</UIForeground>이라고 부릅니다.

임무 지원을 이용할 수 있는 던전 입구에는
<UIForeground>0F</UIForeground>진입 지점<UIForeground>01</UIForeground>과 <UIForeground>0F</UIForeground>임무 지원 아이콘<UIForeground>01</UIForeground>이 배치되어 있습니다."
10,86807,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>가자, 던전으로!(3) 지원 NPC와 함께 공략②<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

진입 지점을 클릭하여 <UIForeground>0F</UIForeground>지원 NPC와 입장<UIForeground>01</UIForeground>을 선택하면
<UIForeground>0F</UIForeground>임무 지원 창<UIForeground>01</UIForeground>이 열립니다.

<UIForeground>0F</UIForeground>지원 NPC의 직업<UIForeground>01</UIForeground>은 플레이어의 현재 직업에 따라
가장 적절한 조합으로 <UIForeground>0F</UIForeground>자동 조정<UIForeground>01</UIForeground>됩니다.
<UIForeground>0F</UIForeground>입장<UIForeground>01</UIForeground>을 누르고 NPC와 함께 던전을 공략해 보세요!"
11,86808,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>가자, 던전으로!(4) 다른 플레이어와 함께 공략①<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>0F</UIForeground>임무 찾기<UIForeground>01</UIForeground>를 이용하여 <UIForeground>0F</UIForeground>다른 플레이어와 함께<UIForeground>01</UIForeground>
던전에 입장할 수 있습니다.

진입 지점을 클릭하여 <UIForeground>0F</UIForeground>다른 플레이어와 입장<UIForeground>01</UIForeground>을 선택하면
<UIForeground>0F</UIForeground>임무 찾기 창<UIForeground>01</UIForeground>이 열립니다.
<UIForeground>0F</UIForeground>가고 싶은 던전을 선택<UIForeground>01</UIForeground>한 다음 <UIForeground>0F</UIForeground>참가 신청<UIForeground>01</UIForeground>을 누르면
목적지가 같은 플레이어를 찾아 자동으로 파티를 구성해 줍니다.
이 과정을 <UIForeground>0F</UIForeground>매칭<UIForeground>01</UIForeground>이라고 부릅니다."
12,86809,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>가자, 던전으로!(5) 다른 플레이어와 파티를 맺고 공략②<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>0F</UIForeground>매칭이 성립<UIForeground>01</UIForeground>되면 <UIForeground>0F</UIForeground>알림음<UIForeground>01</UIForeground>이 울립니다.
이때 <UIForeground>0F</UIForeground>입장<UIForeground>01</UIForeground>을 누르면 임무에 도전할 수 있습니다.

매칭으로 만나는 캐릭터는 <UIForeground>0F</UIForeground>당신과 같은 실제 플레이어<UIForeground>01</UIForeground>입니다.

<UIForeground>0F</UIForeground>예의를 지키고 적극적으로 소통하며<UIForeground>01</UIForeground> 임무를 공략하세요!"
13,86810,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>더 많은 던전을 공략하자!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

당신이 성장할수록, 공략할 수 있는 던전도 늘어납니다.
<UIForeground>0F</UIForeground>임무 지원을 이용할 수 없는 던전이나 임무<UIForeground>01</UIForeground>는
<UIForeground>0F</UIForeground>임무 찾기<UIForeground>01</UIForeground>를 이용해서 도전해 보세요.

이미 공략을 완료했더라도, 몇 번이고 다시 같은 던전에 도전할 수 있습니다.
<UIForeground>0F</UIForeground>주 메뉴<UIForeground>01</UIForeground>의 <UIForeground>0F</UIForeground>임무 정보<UIForeground>01</UIForeground>에서 <UIForeground>0F</UIForeground>임무 찾기<UIForeground>01</UIForeground>나
<UIForeground>0F</UIForeground>임무 지원<UIForeground>01</UIForeground>을 통해 던전에 다시 도전할 수 있습니다."
14,86810,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>설명 다시 보기<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

임무 찾기 또는 임무 지원 창을 열고
[<UIForeground>0F</UIForeground>?<UIForeground>01</UIForeground>] 버튼을 누르면 두 기능의 설명을 다시 볼 수 있습니다.

게임을 진행하며 빈번하게 사용하는 매우 중요한 기능이니,
적극적으로 이용하면서 모험을 즐겨보세요!"
15,86812,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>변형 던전에 도전할 수 있습니다!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>0F</UIForeground>변형 던전<UIForeground>01</UIForeground>이란, 그 장소에 관련된 인물과 함께 던전에 입장하여
<UIForeground>0F</UIForeground>여러 갈래로 나뉜 경로<UIForeground>01</UIForeground>를 탐험하면서
<UIForeground>0F</UIForeground>이야기를 발견<UIForeground>01</UIForeground>해 나가는, 새로운 형식의 임무입니다.

발견한 이야기는 수기나 기록 같은 형태로 남습니다.

특별한 방법을 찾아내야만 탐색할 수 있는 경로도 있습니다.
모든 경로를 발견하여, 숨겨진 이야기를 밝혀냅시다."
16,86812,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>공략 인원 조정 가능<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

변형 던전은 1~4명으로 공략할 수 있으며,
파티원 수에 따라 난이도가 <UIForeground>0F</UIForeground>자동 조정<UIForeground>01</UIForeground>됩니다.

손발이 맞는 친구와 파티를 짜서 갈 수도 있으며,
매칭을 이용하여 도전할 수도 있습니다.
혼자서도 공략할 수 있지만, 꽤 힘든 여정이 될 것입니다."
17,86813,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>변형 기술<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

역할에 구애받지 않고 즐길 수 있도록, 변형 던전에는
<UIForeground>0F</UIForeground>변형 기술<UIForeground>01</UIForeground>이라는 특수한 기술이 마련되어 있습니다.

예를 들면, 방어 역할이나 공격 역할이 <UIForeground>0F</UIForeground>케알<UIForeground>01</UIForeground>과 <UIForeground>0F</UIForeground>레이즈<UIForeground>01</UIForeground>를 쓸 수 있으며,
회복 역할이 <UIForeground>0F</UIForeground>철벽 방어<UIForeground>01</UIForeground>를 쓸 수도 있습니다.

공략 중에 사용할 수 있는 변형 기술 2개는 전용 메뉴에서 언제든지 변경할 수 있습니다."
18,86813,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>입장 방법<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>0F</UIForeground>입구에 있는 NPC에게 말을 걸거나<UIForeground>01</UIForeground>
주 메뉴 '임무 정보'에 있는 '<UIForeground>0F</UIForeground>특수 던전 탐색<UIForeground>01</UIForeground>'을 선택하면,
전용 창이 열리고 변형 던전에 입장할 수 있습니다.

변형 던전의 설정을 변경하거나 발견한 이야기를 읽는 등,
관련된 모든 조작은 이 창에서 할 수 있습니다."
19,86811,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>무인도에 오신 것을 환영합니다!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

섬을 탐색하며 절경을 찾아보거나, 밭에서 작물을 키우거나, 동물을 사육할 수도 있습니다.
좋아하는 일을 하며 남쪽 섬에서 나만의 시간을 즐기세요!"
20,86811,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■ 직업 제약 없음<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

직업에 관계없이 무인도를 개척할 수 있습니다.
제작자나 채집가 레벨이 낮아도 상관없습니다.

따로 준비할 것 없이, 가볍게 즐겨주세요!"
21,86811,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■ 개척 경험치와 개척 랭크<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

무인도에서 활동하면 '개척 경험치'를 얻을 수 있으며
경험치가 일정 수치까지 쌓이면 '개척 랭크'가 올라갑니다.

개척 랭크가 올라가면 무인도에서 할 수 있는 일이 점점 늘어납니다."
22,86811,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■ 개척 목표<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

무인도에서는 개척 목표가 표시됩니다.
개척 목표를 달성하면 다음 개척 목표가 주어집니다.

무인도에서 무엇을 하면 좋을지 알 수 없을 때에는 개척 목표를 진행해 보세요."
23,86814,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>'초보자의 집'이 개방되었습니다!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

초보자의 집이란, 파티를 맺고 싸울 때 역할별로
어떻게 행동해야 하는지를 배울 수 있는 1인용 임무입니다.

주 메뉴의 '임무 정보'에서 '초보자의 집'을 선택하거나
'모험가 지도교관'에게 말을 걸어 ''초보자의 집'에 도전한다'를 선택하여
초보자의 집에 도전할 수 있습니다.

임무를 완료하면 장비를 입수할 수 있으므로, 앞으로의 모험에 대비해 도전해 보세요."
24,86815,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>초보자의 집에 훈련이 추가되었습니다!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
전투 중에 나타나는 공격 조짐과 이에 대처하는 방법을 배울 수 있는
1인용 임무가 추가되었습니다.

이 임무는 주 메뉴의 '임무 정보'나
'모험가 지도교관'에게 말을 걸면 열 수 있는 '초보자의 집' 창에서
탭을 변경해 도전할 수 있습니다.

전투에 도움이 되는 지식을 얻을 수 있으므로, 앞으로의 모험에 대비해 도전해 보세요."
25,86817,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■新たな探索型コンテンツ「蜃気楼の島 クレセントアイル」が追加されました！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

特殊な魔法結界に覆われた秘島を探索する「<UIForeground>0F</UIForeground>蜃気楼の島 クレセントアイル<UIForeground>01</UIForeground>」は、
大人数での大規模ボスバトルや、島内に生息するモンスターとの少人数での連続戦闘など、
プレイヤーごとに様々な遊び方ができる探索型のコンテンツです。
コンテンツの特徴を理解し、蜃気楼の島に隠された謎に迫りましょう！

※次ページより、「蜃気楼の島 クレセントアイル」の特殊ルールの解説が行われます。
ぜひご一読の上、新たな大規模コンテンツをお楽しみください。"
26,86818,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■コンテンツ参加はレベル100以上のバトルクラスで！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

「蜃気楼の島 クレセントアイル」は、<UIForeground>0F</UIForeground>レベル100以上のバトルクラス<UIForeground>01</UIForeground>で突入可能です。
必要とされる装備の<UIForeground>0F</UIForeground>平均アイテムレベルは690以上<UIForeground>01</UIForeground>で、
コンテンツ内では<UIForeground>0F</UIForeground>アイテムレベルは700へとシンク<UIForeground>01</UIForeground>されます。

なお、コンテンツに突入した後でも、
レベル100以上のほかのバトルクラスにチェンジすることが可能です。"
27,86819,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■まずはナレッジレベルの上昇を目指そう！①<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

「蜃気楼の島 クレセントアイル」には、
コンテンツ内専用のレベルである「<UIForeground>0F</UIForeground>ナレッジレベル<UIForeground>01</UIForeground>」が存在します。
ナレッジレベルは、コンテンツ内で発生する大規模戦闘の攻略や、
島内に生息するモンスターの討伐などで獲得できる「<UIForeground>0F</UIForeground>知見<UIForeground>01</UIForeground>」という経験値を、
一定量貯めることで上昇していきます。"
28,86819,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■まずはナレッジレベルの上昇を目指そう！②<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

ナレッジレベルは、島内に生息するモンスターとの戦闘の結果に大きく影響します。
島内を自由に探索するためにも、まずはナレッジレベルの上昇を目指しましょう！

※戦闘時のナレッジレベルの差で、与えるダメージや受けるダメージが大きく増減します。
戦う相手は注意深く選びましょう。"
29,86820,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■大規模戦闘に参加してみよう！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

島内では、「<UIForeground>0F</UIForeground>クリティカルエンカウント<UIForeground>01</UIForeground>」と呼ばれる、
最大72人での大規模戦闘が発生することがあります。
見事攻略することができれば、大量の「知見」など様々な報酬を得られます。
クリティカルエンカウントはナレッジレベルの影響を受けないため、積極的に参加してみましょう！

なお、島内ではデジョンのアクションが専用の<UIForeground>0F</UIForeground>デミデジョン<UIForeground>01</UIForeground>へと変わり
リキャストタイムを気にせず拠点に戻ることができます。"
30,0,""
31,86816,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>'우주 개척 계획'에 참가했습니다!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

'<UIForeground>0F</UIForeground>우주 개척<UIForeground>01</UIForeground>'은 같은 서버의 플레이어와 협력하면서
월면과 우주 행성 필드를 탐색하고 개척하는 임무입니다.

제작 및 채집 기술을 사용해 행성 탐색 계획을 진행해 보세요!

계획을 진행하면 행성 필드에 행성 탐색을 위한 여러 가지 시설이 늘어나
풍경도 점차 변화합니다."
32,86816,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■ 참가 가능 직업과 레벨 보정<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

우주 개척은 제작자 및 채집가 임무입니다.

또한, 일부 요소에서는 '<UIForeground>0F</UIForeground>레벨 보정<UIForeground>01</UIForeground>'이 적용되어
플레이어 레벨에 따라 난이도와 보상이 변화합니다."
33,86816,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■ 탐색 필드 특수 규칙<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

우주 개척 필드에서는 중앙 크리스탈의 힘에 영향을 받아
제작자 및 채집가의 '전력 질주'가 '우주 질주'로 변화하며,
속도가 빨라지고 지속시간이 늘어납니다.

또한 일반적으로 탐색 필드에서는 탈것에 탑승할 수 없습니다.
단, 대형 로더로 수행하는 개척 지령 '<UIForeground>0F</UIForeground>기체 작전<UIForeground>01</UIForeground>'이 발령된 경우에는
조종사로 선발된 소수 플레이어만 전용 탈것을 타고 지령에 참가할 수 있습니다."
34,86816,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■ 개척 단말기를 사용해 보세요!<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

우주 개척에서는 기체 작전 이외에도 다양한 요소가 있습니다.
각 요소의 플레이 방법은 '<UIForeground>0F</UIForeground>개척 단말기<UIGlow>01</UIGlow><UIForeground>01</UIForeground>'의 '<UIForeground>0F</UIForeground>행성 탐색을 하려면<UIGlow>01</UIGlow><UIForeground>01</UIForeground>'에 기재되어 있습니다.

궁금한 점이 있으면 개척 단말기를 확인해 보세요."
35,86816,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■探索フィールドへの入場<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

嘆きの海にいるNPC「ドライビングウェイ」に話しかけることで、
探索フィールド「焦がれの入江」に入ることができます。

また、焦がれの入江は、混雑時には複数のインスタンスエリアが生成される事があります。

インスタンスエリア間を移動したい場合は、焦がれの入江にいる、
NPC「ドライビングウェイ」に話しかけることで、任意のインスタンスへ移動できます。"
