key,0
1061,"<Unknown0A>E802</Unknown0A> 님이 준비한 반지는
친구분이 만들어주셨다고 합니다."
1062,"<Unknown0A>E802</Unknown0A> 님은 차곡차곡 저축한 돈으로
이 반지를 마련하셨다고 합니다."
1063,"<Unknown0A>E802</Unknown0A> 님이 선물하실 반지는
이 날을 위해 준비한 특별한 물건입니다."
1064,"<Unknown0A>E803</Unknown0A> 님이 준비하신 것도
손수 만든 세상에 하나뿐인 반지라 하는군요."
1065,"<Unknown0A>E803</Unknown0A> 님도 친한 분께
반지 제작을 의뢰하셨다는군요."
1066,"<Unknown0A>E803</Unknown0A> 님도 멋진 가게에서
반지를 구매하셨다는군요."
1067,"<Unknown0A>E803</Unknown0A> 님이 준비한 반지 역시
특별한 물건이라고 합니다."
1068,"두 사람은 반지에 신들의 '축복'을 받기 위해
열두 비석을 돌며 스물네 번의 기도를 올렸습니다."
1069,"처음 만난 날부터 지금까지 힘든 일도 많았을 것입니다.
앞으로도 어려운 일을 겪게 될지도 모르고요."
1070,"지금 두 사람은 신들 앞에서 영원의 기도를 올렸습니다."
1071,"기도는 맹세가 되고, 맹세는 영원한 빛이 되어
두 사람의 앞날을 길이 밝혀줄 것입니다……!"
1072,"이것으로 '서약의 의식'을 마치겠습니다.
자, 여러분…… 두 사람에게 축복의 박수를 보내주십시오!"
1073,"이제 남은 시간 동안은
자유롭게 환담을 나누시기 바랍니다."
1074,"내빈 여러분, 환담 중 죄송한 말씀이지만……"
1075,"이제 곧 행사를 마칠 시간이 되었습니다."
1076,"새로운 길을 떠나는 <Unknown0A>E802</Unknown0A> 님과 <Unknown0A>E803</Unknown0A> 님을
배웅해드릴 시간입니다."
1077,"현재 의상으로 언약식을 시작합니다.
파트너와 하객들도 준비를 마쳤습니까?"
1078,"예"
1079,"아니요"
1080,"하지만 여행을 통해 고난과 시련을 극복한 두 분은
틀림없이 이겨낼 것이라 믿습니다……!"
1081,"그럼 <Unknown0A>E802</Unknown0A> 님, <Unknown0A>E803</Unknown0A> 님……."
1082,"언약식 설정을 결정합니다.

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 언약식 설정을 결정하면 20분 후에 언약식이 자동으로 시작됩니다.

※ '영원의 종'을 사용하면 언약식을 즉시 시작할 수 있습니다.
   사용하기 전에 파트너와 하객이 모두 도착하여 의상 변경 등의 준비를 마쳤는지 반드시 확인하시기 바랍니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

하기 플레이어의 언약식 설정으로 식을 진행합니다.
계속하시겠습니까?"
1083,"자신"
1084,"파트너"
1085,"취소"
1086,"다음 순서로 진행하시겠습니까?"
1087,"언약식을 폐막하시겠습니까?"
1088,"오래 기다렸지쿠뽀~!"
1089,"두 분 다 준비 마치셨나요?"
1090,"두 분 모두 준비 마치셨습니까?"
1091,"그럼 의식을 시작하기 전에
서로의 의사를 확인해줘쿠뽀!"
1092,"너무 긴장하지 마세요.
다 같이 즐거운 언약식으로 만들어봐요."
1093,"언약을 나누기 전 마지막 시간입니다."
1094,"먼저…… 하객 여러분에게 인사를 해줘쿠뽀!"
1095,"먼저…… 찾아주신 하객 여러분께
인사를 하실까요?"
1096,"먼저…… 하객 여러분께 두 분의 감사 인사를 부탁드립니다."
1097,"얘기가 끝나면 종을 울려서 신호해줘쿠뽀!"
1098,"잠시 두 분만의 시간을 드릴게요.
다음 순서로 진행하고 싶으면 종을 울려서 알려주세요."
1099,"두 분이서 대화를 나누며 서로의 의사를 확인하시기 바랍니다."
1100,"모그는 손재주가 없어서 흉내도 못 낼 거야쿠뽀~! "
1101,"좋은 친구가 있어서 부럽다쿠뽀~!"
1102,"이걸 받는 <Unknown0A>E803</Unknown0A> 님은
참 행복하겠다쿠뽀~!"
1103,"어떻게 손에 넣었는지
모그는 너무 궁금해쿠뽀~!"
1104,"만든 사람의 마음이 느껴지는 아름다운 반지네쿠뽀~!"
1105,"친구가 정성 들여 만들어준 반지구나쿠뽀~!"
1106,"그만한 가치가 있는 아~주 귀중한 반지야쿠뽀!"
1107,"어떻게 손에 넣었는지
모그도 궁금하다쿠뽀~!"
1108,"일류 보석공예가도 감탄할 완성도네요.
후후…… 정말 멋져요."
1109,"사람과 사람의 인연이 만들어낸 반지라고도 할 수 있겠네요."
1110,"소중한 사람을 위해서라면 고생도 마다 않는……
그 마음을 앞으로도 잊지 마세요."
1111,"어떻게 손에 넣으셨는지
나중에 살짝 물어보시는 게 어때요?"
1112,"반지를 받으실 <Unknown0A>E802</Unknown0A> 님은
에오르제아에서 제일 행복한 사람이군요."
1113,"기성품에는 없는 따스한 온기가
느껴지는 것만 같습니다……."
1114,"그 마음은 틀림없이
<Unknown0A>E802</Unknown0A> 님께도 전해질 겁니다."
1115,"대체 어떤 물건인지
언젠가 본인에게 여쭤보고 싶군요."
1116,"말 그대로 세상에 단 하나뿐인
진심이 담긴 특별한 반지로군요."
1117,"인연의 힘이 담긴 특별한 반지로군요."
1118,"파트너를 향한 애정의 깊이가 느껴지는 반지입니다."
1119,"이것을 얻기 위해 얼마나 고생하셨는지
나중에 본인에게 직접 물어보시는 건 어떻습니까?"
1120,"진심을 반지로 만들면 이런 모습일까 싶을 만큼
정성이 가득 담긴 특별한 물건입니다."
1121,"<Unknown0A>E803</Unknown0A> 님은
정말 좋은 친구를 두셨군요."
1122,"진실된 마음이 느껴지는 선물입니다."
1123,"어떤 사연이 담겨있는지는
나중에 본인에게 직접 들어보시지요."
1124,"신들 앞에서 영원한 맹세를 해주십시오."
1125,"앞으로 어떤 일이 있더라도
이 시련을 떠올리면 분명 이겨낼 수 있을 거야쿠뽀!"
1126,"에헴! 그럼 <Unknown0A>E802</Unknown0A> 님,
<Unknown0A>E803</Unknown0A> 님."
1127,"신들 앞에서 영원한 맹세를 해줘쿠뽀!"
1128,"기나긴 여행을 마치고 이 자리에 선 두 분은
드디어 영원한 언약을 나누게 되었습니다."
1129,"그럼 <Unknown0A>E802</Unknown0A> 님, <Unknown0A>E803</Unknown0A> 님……."
1130,"열두 신 앞에서
영원히 함께할 것을 맹세하십시오."
1131,"'서약의 의식'은 이걸로 끝이야쿠뽀!
둘 다 이제 마음이 놓여쿠뽀?"
1132,"이상으로 '서약의 의식'을 마치겠습니다.
두 분 다 수고 많으셨어요……!"
1133,"이것으로 '서약의 의식'을 마치겠습니다.
두 사람의 앞날에 행복이 가득하길……!"
1134,"자! 다 함께 두 사람의 새 출발을 축하하자쿠뽀!"
1135,"두 사람의 새 출발에 행복이 있기를 빕니다!"
1136,"두 사람의 앞길에 영원한 축복이 함께하길 기원합니다……!"
1137,"서약 전 시간
주최자 2명이 영원의 종을 사용하면 진행"
1138,"하객 여러분, 긴 시간 동안 수고했어쿠뽀!"
1139,"하객 여러분, 긴 시간 동안 고생 많으셨어요."
1140,"하객 여러분도 긴 시간 동안 수고 많으셨습니다."
1141,"긴 시간 동안 수고 많았어쿠뽀!"
1142,"행복한 두 분, 긴 시간 동안 수고하셨어요!"
1143,"두 분 모두 긴 시간 동안 수고하셨습니다."
1144,""
1145,""
1146,""
1147,""
1148,""
1149,""
1150,""
2000,"행운토끼와 보물 탐색"
2001,"혼합 에테르 결정화 가능 수"
2002,"행운토끼가 이쪽을 보고 있다.
아무래도 보답을 하고 싶은 모양이다!"
2003,"행운토끼는 보물 탐색을 마치고 만족스러운 듯이 떠났다!"
2100,"아아, 오딘이여…… 비통한 영웅이여!
나는 그대의 의지를 이어받아 악한 제국에 맞서겠다!"
2101,"●死亡時"
2102,"●外周ダメージ床発生"
2103,"●グングニル投擲"
2104,"●グングニル投擲からの斬鉄剣発動"
2105,"●半面斬鉄剣準備中"
2106,"●半面斬鉄剣発動"
2107,"●真・斬鉄剣準備の詠唱開始"
2108,"●真・斬鉄剣発動直前"
2109,"●真・斬鉄剣詠唱が中断"
2110,"사랑 때문에 말 없는 조각상이 되어버린 슬픈 여왕이여!
그대의 눈물로 나의 적을 멸하라!"
2111,"사악한 제국에게 심판의 철퇴를 내리리라!"
2112,"●半面斬鉄剣準備（本気モード）"
2113,"처녀의 눈물로 벼려진, 모든 것을 베는 칼날이여!
지금 그 진정한 힘을 보여라! 참철검!"
2114,"●真・斬鉄剣発動直前（要求DPS高）"
2115,"●真・斬鉄剣詠唱が中断（要求DPS高）"
2116,"나는 검은 요창 '오를라스라흐'를 사용하는 자…….
하얀 요창과 함께 침략자들을 무찌르겠다!"
2117,"나는 하얀 요창 '문데르크'를 사용하는 자……
검은 요창과 함께 외적을 물리치겠다!"
2118,"멸망의 때가 왔도다!
검은 요창 '오를라스라흐'여, 꿰뚫어라!"
2119,"재앙의 때가 왔도다!
하얀 요창 '문데르크'여, 울려 퍼져라!"
2120,"요창이여, 나의 바람에 따라 천 명의 전사가 되어라!"
2121,"요창이여, 나의 반신이 되어 내 마법을 발하라!"
2122,"하얀 요창 '문데르크'여, 불타올라라!"
2123,"하얀 요창 '문데르크'여, 얼어붙어라!"
2124,"요창의 방 중 한 곳 도달"
2125,"요창의 방 중 한 곳 돌파"
2126,"진 참철검 봉인 구역에 도달"
2127,"진 참철검 봉인 구역 돌파"
2128,"미덕의 창 봉인 구역에 도달"
2129,"미덕의 창 봉인 구역 돌파"
2130,"프로토 오즈마 봉인 구역에 도달"
2131,"프로토 오즈마 봉인 구역 돌파"
2132,"발데시온 무기고 공략"
2133,"불안정화 에테르 교점"
2134,"안정화 에테르 교점"
2135,"그대, 무엇을 찾아, 이곳까지 왔는가?
……나는 멸한다, 이념 없는 자를……."
2136,"그대, 무엇을 찾아, 이곳까지 왔는가?
……나에게 보여라……. 그대, 무엇을 이념으로 삼겠나?"
2137,"……나, 되찾았노라……. 나, 떠올렸노라……. 
이는, 파멸을 부르는 참회의 시……!"
2138,"……그대의 이념에 따라……
……만고의 주박에서 해방되리니……."
2139,""
2140,""
2141,""
2142,""
2143,""
2144,""
2145,""
2146,""
2147,""
2148,""
2149,""
2150,""
2200,"여기는 피험체 VIII호, 다보그……
공격 목표 확인…… 무장 잠금을 해제합니다……."
2201,"목표의 전력 레벨을 갱신……
공격 방식을 변경합니다……."
2202,"여기는 피험체 VIII호, 다보그……
신형 기체 가브리엘 반응 양호, 전투를 시작합니다……."
2203,"목표의 행동 방식을 추출……
분석 시스템 기동, 약점을 분석합니다……."
2204,"공격 목표, 아직 생존……
처리 능력을 모두 분석 시스템으로 돌립니다……."
2205,"공격 목표, 아직 생존……
인정할 수 없다, 인정할 수 없다, 인정할 수 없다……."
2206,"기체 손상률 한계 돌파……
기밀 유지를 위해 전선을 이탈합니다……."
2207,"여기는 피험체 VIII호, 다보그……
공격 목표 침묵 확인, 귀환합니다……."
2208,"죽음의 새 아크바바여!
잔치를 시작하자!"
2209,"아크바바! 바람을 불러일으켜라!"
2210,"아크바바! 녀석들을 날려버려라!"
2211,"와라, 까마귀들아!"
2212,"아크바바! 단숨에 끝장내자!"
2213,"아크바바, 괜찮아!?"
2214,"미, 미안하다…… 아크바바……."
2215,"느껴져…… 느껴진, 다…….
생명의 냄새…… 맛있는, 생명의 냄새다……!"
2216,"전투에 이끌려 사령이 나타났어……!?
상대가 부정한 자라면, 모노케로스가 정화의 빛을 쓰면 돼……!"
2217,"모노케로스, 정화의 빛을 써줘!
여러분, 원념의 손을 전장 한가운데로 모아주세요……!"
2218,"또 원념이……!
다시 한번 정화의 빛을 쓸게요……!"
2219,"이야…… 네가 소문으로만 듣던 '해방자'냐……?
잠깐 독대하며 즐겨보실까……!"
2220,"제노스를 이겼다는 게 거짓말은 아니겠지?
좀 더 제 실력을 발휘해 보라고……!"
2221,"좋구만~!
다른 조무래기들과 다르긴 달라……!"
2222,"아직 할 게 남았다고!
즐겁구만…… 그렇지 않나……?"
2223,"이봐, 왜 그래. 벌써 지쳤어?
실망시키지 말라고!"
2224,"핫하, 이거 놀랍군!
네 실력은 잘 알았다!"
2225,"이번에는 무승부다……!
또 붙자고, 해방자 <If(PlayerParameter(4))>아가씨<Else/>형씨</If>……!"
2226,"뭐야~ 겨우 그 정도냐…….
힘깨나 쓰는 줄 알았더니, 맥빠지게!"
2227,"끝났다, 끝났어~!
얘들아, 성으로 돌아가자~!"
2228,"우리는 제IV군단 술사대대 '화염백인대'다!
알비레오 님의 명령에 따라, 저항군을 쳐부수겠다……!"
2229,"선봉대가 괴멸하다니……!?
하지만 여기서 물러설 수는 없다……!"
2230,"제법이구나, 저항군 놈들……!
그렇게 나오면 퓌로볼루스를 투입할 수밖에!"
2231,"전원 퓌로볼루스에게 마력을 집중시켜라!
최대 화력으로 폭발시켜 적을 단번에 섬멸한다……!"
2232,"무장 시스템 연결……
마도 망루, 지원 공격 개시……."
2233,"시한 지뢰…… 매설…….
아군 병사는 전장에서 대피하십시오."
2234,"그대와 싸울 날을 학수고대했다오…….
자, 마음껏 불태워 봅시다!"
2235,"좋소, 그대를 강자로 인정하고
내 오의를 보여드리지……!"
2236,"크하하하하…… 마도 병기가 대수일까!
내 불꽃 앞에, 몸서리쳐라……!"
2237,"윽…… 이대로는 마력이 못 버티겠는걸……!?"
2238,"허억…… 헉…… 허억…… 헉……
건방진 야만족 같으니라고……!"
2239,"설마…… 내 불꽃이……
꺼지다니……!"
2240,"후후후…… 이 정도로 다 타버리다니…….
적잖이 맥이 풀리는구먼."
2241,"반사 비트, 사출!
섬광의 궤도를 네놈들은 파악할 수 없을 거다……!"
2242,"쳇…… 여기까지인가…….
하지만 덕분에 좋은 전투 데이터를 얻었다. 그럼 이만……!"
2243,"""삐삐삐…… 미등록 병사 확인!
훈련용 호랑이 교관 칩 불러오기 시작!"""
2244,"""불러오기 완료……
자, 신병 여러분! 훈련 시간입니다!"""
2245,"""우선 기초 체력 훈련을 하겠습니다……
체력에는 달리기, 이게 최고지요!"""
2246,"""열심히 달리지 않은 신병은 혼납니다!"""
2247,"""다음이 마지막 훈련입니다!
제노사이드 칩 불러오기 시작!"""
2248,"""병사는 상관의 명령에 절대 복종합니다!
명령을 위반한 자에게는 죽음뿐입니다!"""
2249,"""체력을 '3의 배수'로 조정하세요!"""
2250,"""체력을 '4의 배수'로 조정하세요!"""
2251,"""체력을 '5의 배수'로 조정하세요!"""
2252,"""체력을 '소수'로 조정하세요!"""
2253,"""명령 위반자는 이를 악무세요!
수정, 수정, 수정합니다!"""
2254,"""손상률 95% 돌파……
시스템…… 다운…… 훈련 중지……"""
2255,"오오오오…… 마력을 그러모은 내 마법을 보아라……!"
2256,"오오오오…… 색깔이 다른 마력을 엮어 대마법을 만들어내마……!"
2257,"오오오오…… 질주하라, 벼락이여……!
번개를 먹고 달려가 폭발하라……!"
2258,"저항군이 납셨군……!
이 성을 얻고 싶다면, 나와 잠깐 놀아줘야겠어!"
2259,"와라, 다우언!
네 실력을 보여줘!"
2260,"내 명령을 자~알 듣고, 그대로 공격해!"
2261,"이야~, 제법인데……!
그러면…… 이 녀석들의 연계 공격을 보여주마!"
2262,"아아~, 역시 좀이 쑤시는구만!
누가 이쪽으로 와서 나랑도 놀아줘라~!?"
2263,"뭐야~ 겁쟁이들만 모였냐…….
맥빠지는구만, 됐다, 됐어~!"
2264,"야, 야, 야, 기죽지 말라고!?
잔뜩 겁먹은 터에 미안하지만, 억지로라도 끌고 와야겠거든?"
2265,"좋아~, 한판 붙어보자~!
덤벼 봐!"
2266,"재미있는 건 지금부터다~!"
2267,"아야야야야…… 제법인데~!"
2268,"자, 조금은 재미있었다만……
아직 내 목을 내줄 수는 없지!"
2269,"에엥?
뭐야, 고작 이 정도야~?"
2270,"재미없는 녀석들은 돌아가~!"
2271,"쳇…… 상황이 안 좋잖아……?
다우언, 한 번 더 공격하자……!"
2272,"다우언, 내 명령은 기억하지~?
한 방 먹이자……!"
2273,"죽은 병사들의 원념이여……
내 손이 되어…… 생명을 수확하라……!"
2274,"이, 이대로라면…… 조만간 우리는……!?
여러분, 부디 회복을 도와주세요!"
2275,"죄, 죄송합니다…… 이제…… 힘이…….
부디 모노케로스를 지켜주세요……."
2276,"아아, 모노케로스가……!
이럴 수가…… 지키지 못했어……!?"
2277,"에알레가 밀리고 있어……!?
돌인형들이여, 주인을 도와라……!"
2278,"굴착 아머로 성문을 뚫겠다!
반드시 사수해야 한다!"
2279,"전력을 둘로 나눠서, 한쪽은 성벽 바깥……
다른 한쪽은 성벽 위에서 적군을 공격합시다!"
2280,"브류나크가 격파당했다고……!?
에잇, 지원군을 보내라!"
2281,"헬다이버 부대가 괴멸했다고……!?
에잇, 지원군을 보내라!"
2282,"지원 포격 준비는 끝났나!
저항군 녀석들을 일망타진하자!"
2283,"성문에 커다란 구멍이……!
이제부터가 진정한 시작입니다……!"
2284,"카스트룸 라쿠스리토레 내부로 진입한다!
각 부대는 뒤처지지 마라!"
2285,"더는 저항 세력이 기어오르게 놔둘 수 없다!
전원, 저항군을 쳐부숴라!"
2286,"요술사 알비레오……!
사역마를 다루는 데에 능하다고 들었습니다. 경계하십시오!"
2287,"에잇, 지긋지긋한 것들!
모든 전력을 투입하여 녀석들의 침공을 막아라!"
2288,"이 기회를 놓칠까 보냐!
전원 공격!"
2289,"이렇게 되면 어쩔 수 없지……!
'성석'을 투입한다!"
2290,"격벽 폐쇄……!
'성석'의 힘을 해방할 때까지 시간을 벌어라!"
2291,"후, 후퇴다……!
기밀 정보는 물론, 포로도 처리하라……!"
2292,"도망쳤군요……!
진로를 가로지르는 격벽도 닫힌 모양입니다……."
2293,"모두 흩어져서 격벽을 조작하는 장치를 찾아주십시오!"
2294,"포로가 된 동포가 잡혀 있을 가능성도 있다.
발견 즉시 구출하라!"
2295,"격벽이 열린 모양입니다!
이대로 단숨에 진입해 중추를 제압합시다……!"
2296,"안쪽에 사람이 보입니다……!
저, 저건…… 설마……!?"
2297,"너희가 방해하지 않았더라면……!
이 보즈야는 가브란스 님의 이상 국가가 되었을 것이다……!"
2298,"거역한 것을 후회하게 해주마……!
와라, 분노의 영제여!"
2299,"오오오오…… 그 분노를 먹고, 나는 강림하노라……!"
2300,"내가 바로 아드람멜렉……
분노로 심판을 내리는 자이다……!"
2301,"저런 마물을 빙의시키다니……
무시무시한 자였습니다……."
2302,"적장은 이 안쪽에 있을 겁니다……
모두 마지막까지 방심하지 마십시오!"
2303,"굴착 아머를 지켜라"
2304,"카스트룸 라쿠스리토레에 진입하라"
2305,"장치를 작동시켜 격벽을 개방하라"
2306,"구출한 포로"
2307,"비공전함 발착장 돌파"
2308,"단상 돌파"
2309,"전투 속행 불가……
기체를 버립니다……."
2310,"번개는 떨어지고, 불은 타오르며, 땅은 막아서고,
얼음은 녹으며, 물은 솟구쳐 바람을 흐리니
돌고 돌아 내 손안에 깃들라……!"
2311,"여기는 피험체 VIII호, 다보그…… 공격 목표를 검출했습니다……."
2312,"실력에 자신이 있는 녀석은 나와 한판 어때~!?"
2313,"내 앞에 나설 기백 있는 자 어디 없소?"
2314,"적의 대형 마도 병기가 굴착 아머를 공격합니다!
노출된 '마도핵'을 공격하십시오……!"
2315,"'헬다이버' 부대 출현, 요격하라!
굴착 아머를 반드시 지켜내라……!"
2316,"성문에 균열이……!
이대로 계속 공격하십시오!"
2317,"성문에 막대한 손상!
우리 공격이 통했다……!"
2318,"조금만 더 하면 성문이 완전히 파괴됩니다……!
이대로 밀어붙이십시오!"
2319,"안타깝지만, 시간이 다 됐구려…….
잿더미가 되시오!"
2320,"뭘 꾸물대고 있어?
이제 끝났다. 한심하구만~!"
2321,"'헬다이버' 부대를 확인했습니다……!
굴착 아머를 사수하십시오!"
2322,"'헬다이버' 부대가 다시 나타났다!
굴착 아머를 노릴 거다……!"
2323,"기체 활동 시간 한계 도달……
전탄 발사 후 전선 이탈, 안녕히……."
2324,"이대로 지나가게 둘 순 없다!
제IV군단의 근성을 보여주마……!"
2325,"아직 전력이 남아 있었다니……!
끈질긴 녀석 같으니!"
2326,"이게 마지막인 것 같다…… 안으로 들어가자!"
2327,"맙소사, 모습이……!?
무척 강력한 마력이 느껴집니다. 최대한 조심하십시오……!"
2328,"굴착 아머를 사수해야 합니다!
적 부대의 총공격에 경계하십시오……!"
2329,"다우언~!
내가 노는 동안, 너도 마음대로 날뛰어봐~!"
2330,""
2400,"막사 및 곡창 돌파"
2401,"원형극장 옛터 돌파"
2402,"대기도소 돌파"
2403,"신탁소 돌파"
2404,"수사자의 방 돌파"
2405,"공명하는 수정의 방 돌파"
2406,"무녀들의 방 돌파"
2407,"생명의 지성소 돌파"
2408,"굉장하네요…… 지하에 이렇게 큰 유적이 남아 있었다니…….
미시야 씨는 유적 안쪽에 있을까요……?"
2409,"저 기괴한 존재는 대체……!?
여러분, 최대한 조심하세요……!"
2410,"주변 바닥에서 위험한 에테르가 느껴집니다.
조심하세요……!"
2411,"유적에 터를 잡은 야수인가 봐요…….
해치우지 않으면 지나갈 수 없겠네요."
2412,"우리를 가로막듯이 서 있네요……!?"
2413,"그들의 목적이 여왕인 세이브 더 퀸을 지키는 것이라면
역시 미시야 씨는 안쪽에 있겠군요……!"
2414,"고대 보즈야의 원령인가……!?
어쨌든, 여기서 물러날 수는 없어요!"
2415,"여러분, 발밑을 조심하세요……!
마법 함정이 있는 것 같아요!"
2416,"긴장을 늦추지 마세요.
함정이 더 있을지도 몰라요……!"
2417,"또 기괴한 존재가…….
이것도 신도가 변한 모습일까요……?"
2418,"미시야 씨……
대체 왜 이 유적에……."
2419,"우리는 취일문…….
삼위일체이자, 날카롭게 단련된, 군힐드의 검이다……!"
2420,"취일문…… 군힐드의 검……?
잠깐, 이 뒤섞인 에테르는…… 설마!?"
2421,"그럼…… 출정이다!
소승의 칼솜씨를…… 간파할 수 있겠나……!"
2422,"내 '호검'으로…… 박살 내주자!"
2423,"내 '불주먹' 차례야…… 정신 바짝 차리고 가자!"
2424,"뒤섞인 에테르가 변화했어요……!
전 이 에테르가 '누구'인지 알아요!"
2425,"내 필살검을 받아랏!"
2426,"흔적도 없이 짓뭉개주마!"
