key,0,1,2,3,4,5,6,7
28,70,False,0,2628,112252,205,"나무인형 토벌전 - 오메가: 델타편(영웅) 2급","'용숨결 구덩이'에서 벌어지고 있는 사태를 수습하기 위하여 피험세계 '델타'라는 곳에서 싸움을 마치고 돌아왔다고 들었네! 기라바니아의 평화를 지키기 위해 이 한 몸 불사르는 자네에게 감사를 표하기 위해, 갈론드 아이언웍스 사의 협력을 받아 나무인형을 한층 더 강화해 보았지. 꼭 한번 체험해주게!"
29,70,False,0,2628,112253,206,"나무인형 토벌전 - 오메가: 델타편(영웅) 3급","'용숨결 구덩이'에서 벌어지고 있는 사태를 수습하기 위하여 피험세계 '델타'라는 곳에서 싸움을 마치고 돌아왔다고 들었네! 기라바니아의 평화를 지키기 위해 이 한 몸 불사르는 자네에게 감사를 표하기 위해, 갈론드 아이언웍스 사의 협력을 받아 나무인형을 한층 더 강화해 보았지. 꼭 한번 체험해주게!"
30,70,False,0,2628,112254,207,"나무인형 토벌전 - 오메가: 델타편(영웅) 4급","'용숨결 구덩이'에서 벌어지고 있는 사태를 수습하기 위하여 피험세계 '델타'라는 곳에서 싸움을 마치고 돌아왔다고 들었네! 기라바니아의 평화를 지키기 위해 이 한 몸 불사르는 자네에게 감사를 표하기 위해, 갈론드 아이언웍스 사의 협력을 받아 나무인형을 한층 더 강화해 보았지. 꼭 한번 체험해주게!"
31,70,False,0,2628,112260,208,"나무인형 토벌전 - 극 신룡급","알라미고 상공에서 벌어진 신룡과의 결전. 이미 전설이 된 격전을 제압한 자네지만, 더 높은 경지를 노리고 싶겠지? 그럴 줄 알고 나무인형을 강화시켜 놓았네. 꼭 한번 체험해주게!"
32,70,False,0,2628,112277,209,"나무인형 토벌전 - 오메가: 시그마편급","갈론드 아이언웍스 사의 거물급 신입사원이 나무인형을 한층 강화해주었네. 자네가 '용숨결 구덩이' 조사에 나서기 전에 이 개량형 나무인형으로 훈련해서 실력을 더 키웠으면 하더군. 붉은 옷을 입은 그 남자, 처음에는 수상하다고 생각했는데 꽤 착하지 않나? 그를 위해서라도 특제 나무인형을 상대로 꼭 한번 훈련해주게!"
33,70,False,0,2628,112278,210,"나무인형 토벌전 - 오메가: 시그마편(영웅) 1급","지사에서 근무하는 갈론드 아이언웍스 사 사원에게 들었네. 피험세계 '시그마'라는 곳에서 싸움을 마치고 돌아왔다면서? 만만치 않은 적들이 차례차례 습격해 온 모양이더군. 그렇다면 기라바니아의 평화를 위해서 싸우는 자네를 위해, 나도 나무인형을 강화해야겠지. 자, 실력을 마음껏 시험해보게!"
34,70,False,0,2628,112279,211,"나무인형 토벌전 - 오메가: 시그마편(영웅) 2급","지사에서 근무하는 갈론드 아이언웍스 사 사원에게 들었네. 피험세계 '시그마'라는 곳에서 싸움을 마치고 돌아왔다면서? 만만치 않은 적들이 차례차례 습격해 온 모양이더군. 그렇다면 기라바니아의 평화를 위해서 싸우는 자네를 위해, 나도 나무인형을 강화해야겠지. 자, 실력을 마음껏 시험해보게!"
35,70,False,0,2628,112280,212,"나무인형 토벌전 - 오메가: 시그마편(영웅) 3급","지사에서 근무하는 갈론드 아이언웍스 사 사원에게 들었네. 피험세계 '시그마'라는 곳에서 싸움을 마치고 돌아왔다면서? 만만치 않은 적들이 차례차례 습격해 온 모양이더군. 그렇다면 기라바니아의 평화를 위해서 싸우는 자네를 위해, 나도 나무인형을 강화해야겠지. 자, 실력을 마음껏 시험해보게!"
36,70,False,0,2628,112281,213,"나무인형 토벌전 - 오메가: 시그마편(영웅) 4급","지사에서 근무하는 갈론드 아이언웍스 사 사원에게 들었네. 피험세계 '시그마'라는 곳에서 싸움을 마치고 돌아왔다면서? 만만치 않은 적들이 차례차례 습격해 온 모양이더군. 그렇다면 기라바니아의 평화를 위해서 싸우는 자네를 위해, 나도 나무인형을 강화해야겠지. 자, 실력을 마음껏 시험해보게!"
37,70,False,0,2628,112276,214,"나무인형 토벌전 - 극 백호급","듣자 하니, 동방에서도 꽤나 활약한 모양이더군. 새벽의 혈맹에 소속된 타타루 양의 특별 의뢰로, 사성수 '백호'와의 싸움을 이겨낸 자네를 위해 강화형 나무인형을 준비했네. 꼭 한번 체험해주게!"
38,70,False,0,2628,112293,215,"나무인형 토벌전 - 극 츠쿠요미급","정보원에게 도마에서 '야만신 소환'이 행해졌다는 소문을 들었네. 밤의 신 '츠쿠요미'가 나타났다고 하더군. 무사히 처치해서 다행이지만, 녀석이 힘을 보충해 다시 소환되면 어쩌나 싶어 무서워서 잠도 못 자겠다네. 그래서 불철주야로 강화형 나무인형을 만들어 보았지. 꼭 한번 체험해주게!"
39,70,False,0,2628,112330,216,"나무인형 토벌전 - 극 주작급","새벽의 혈맹에 소속된 타타루 양에게 또 특별 의뢰를 받았네. 사성수 '주작'과의 싸움을 이겨낸 자네를 위해, 더 때릴 맛 나는 나무인형을 준비해달라고 하지 뭔가. 그래서 나도 단단히 준비했지. 꼭 한번 체험해주게!"
40,70,False,0,2628,112325,217,"나무인형 토벌전 - 오메가: 알파편급","예의 갈론드 아이언웍스 사의 거물급 신입사원이 나무인형 강화안 설계도를 보내줬다네. '용숨결 구덩이'에서 최종 결전에 도전하는 자네가 후회 없이 훈련했으면 한다더군. 그 빨간 옷 입은 남자, 자네가 반드시 승리했으면 하는 모양이야. 그를 위해서라도 부디 특제 나무인형을 상대로 열심히 연습해주게!"
41,70,False,0,2628,112326,218,"나무인형 토벌전 - 오메가: 알파편(영웅) 1급","지사에서 근무하는 갈론드 아이언웍스 사원에게 들었네. 자네가 '용숨결 구덩이'에서 벌어진 결전에서 승리하여 기라바니아…… 아니, 에오르제아 전체를 위기에서 구해냈다면서? 어떻게 보답할까 생각하다가, 강화한 나무인형을 준비하는 게 가장 좋을 것 같았지. 자, 마음껏 실력을 시험해보게!"
42,70,False,0,2628,112327,219,"나무인형 토벌전 - 오메가: 알파편(영웅) 2급","지사에서 근무하는 갈론드 아이언웍스 사원에게 들었네. 자네가 '용숨결 구덩이'에서 벌어진 결전에서 승리하여 기라바니아…… 아니, 에오르제아 전체를 위기에서 구해냈다면서? 어떻게 보답할까 생각하다가, 강화한 나무인형을 준비하는 게 가장 좋을 것 같았지. 자, 마음껏 실력을 시험해보게!"
43,70,False,0,2628,112328,220,"나무인형 토벌전 - 오메가: 알파편(영웅) 3급","지사에서 근무하는 갈론드 아이언웍스 사원에게 들었네. 자네가 '용숨결 구덩이'에서 벌어진 결전에서 승리하여 기라바니아…… 아니, 에오르제아 전체를 위기에서 구해냈다면서? 어떻게 보답할까 생각하다가, 강화한 나무인형을 준비하는 게 가장 좋을 것 같았지. 자, 마음껏 실력을 시험해보게!"
44,70,False,0,2628,112329,221,"나무인형 토벌전 - 오메가: 알파편(영웅) 4급","지사에서 근무하는 갈론드 아이언웍스 사원에게 들었네. 자네가 '용숨결 구덩이'에서 벌어진 결전에서 승리하여 기라바니아…… 아니, 에오르제아 전체를 위기에서 구해냈다면서? 어떻게 보답할까 생각하다가, 강화한 나무인형을 준비하는 게 가장 좋을 것 같았지. 자, 마음껏 실력을 시험해보게!"
45,70,False,0,2628,112341,222,"나무인형 토벌전 - 극 청룡급","이번에도 새벽의 혈맹에 소속된 타타루 양에게 특별 의뢰를 받았네. 사성수 '청룡'을 진정시킨 자네를 위해 더욱 튼튼한 나무인형을 마련해달라고 하더군. 그래서 장인들이 총출동해서 강화해 보았지. 꼭 한번 체험해주게!"
46,80,False,0,3101,112370,300,"나무인형 토벌전 - 하데스급","우리 '어둠의 전사'님을 위해 특별 제작한 나무인형을 준비했다네. 빛에 삼켜질 뻔한 노르브란트에 밤의 어둠을 되찾아준 용사가 훈련하는 데에 쓰려면, 그에 맞게 튼튼해야 하니까 말이야. 꼭 한번 시험해주게!"
47,80,False,0,3101,112369,301,"나무인형 토벌전 - 극 이노센스급","율모어의 지배자 돈 바우스리. 그가 죄식자를 조종하는 능력을 지녔다는 사실은 잘 알려져 있지만, 설마 그 자신이 대죄식자였을 줄이야. 이노센스를 쓰러뜨린 자네를 위해 나무인형을 강화해 보았지. 꼭 한번 시험해주게!"
48,80,False,0,3101,112368,302,"나무인형 토벌전 - 극 티타니아급","소문을 듣자 하니, 일 메그를 지배하던 요정왕 '티타니아'가 대죄식자로 변했다더군. 요정들을 다스리는 강대한 존재를 쓰러뜨린 자네를 위해 나무인형을 강화해 보았지. 꼭 한번 시험해주게!"
49,80,False,0,3101,112371,303,"나무인형 토벌전 - 에덴: 각성편급","율모어에 드나드는 모르드족 상인들에게서 자네가 '무의 대지'를 조사하기 시작했다는 이야기를 들었네. 조금이라도 도움이 되었으면 싶어서 훈련용 나무인형을 조정해봤지. 부디 유용하게 활용해주게!"
50,80,False,0,3101,112364,304,"나무인형 토벌전 - 에덴: 각성편(영웅) 1급","모르드족 상인들에게서 자네가 '무의 대지'에 속성의 힘을 되돌려놓기 위한 활동을 시작했다고 들었네. 게다가 이미 물속성과 땅속성의 힘을 활성화하는 데에 성공했다면서? 그 기념이라고 할 만한 건 아니지만, 나무인형을 개량해봤지. 부디 유용하게 활용해주게!"
51,80,False,0,3101,112365,305,"나무인형 토벌전 - 에덴: 각성편(영웅) 2급","모르드족 상인들에게서 자네가 '무의 대지'에 속성의 힘을 되돌려놓기 위한 활동을 시작했다고 들었네. 게다가 이미 물속성과 땅속성의 힘을 활성화하는 데에 성공했다면서? 그 기념이라고 할 만한 건 아니지만, 나무인형을 개량해봤지. 부디 유용하게 활용해주게!"
52,80,False,0,3101,112366,306,"나무인형 토벌전 - 에덴: 각성편(영웅) 3급","모르드족 상인들에게서 자네가 '무의 대지'에 속성의 힘을 되돌려놓기 위한 활동을 시작했다고 들었네. 게다가 이미 물속성과 땅속성의 힘을 활성화하는 데에 성공했다면서? 그 기념이라고 할 만한 건 아니지만, 나무인형을 개량해봤지. 부디 유용하게 활용해주게!"
53,80,False,0,3101,112367,307,"나무인형 토벌전 - 에덴: 각성편(영웅) 4급","모르드족 상인들에게서 자네가 '무의 대지'에 속성의 힘을 되돌려놓기 위한 활동을 시작했다고 들었네. 게다가 이미 물속성과 땅속성의 힘을 활성화하는 데에 성공했다면서? 그 기념이라고 할 만한 건 아니지만, 나무인형을 개량해봤지. 부디 유용하게 활용해주게!"
54,80,False,0,3101,112377,308,"나무인형 토벌전 - 극 하데스급","우리 '어둠의 전사'님을 위해 나무인형을 더욱 강화해 보았네. 깊은 바닷속에서 벌어진 싸움에 승리하고 노르브란트에 어두운 밤을 되찾아 준 용사에게, 이제까지의 나무인형은 너무 약했겠지. 새로운 싸움에 대비해서 부디 유용하게 써주게나!"
55,80,False,0,3101,112398,309,"나무인형 토벌전 - 극 루비 웨폰급","참으로 묘하게도, 요전에 자네가 '루비색 거인'과 싸우는 꿈을 꿨다네. 픽시족의 장난질인지 뭔지는 모르겠지만 말이야. 어쨌든 그 꿈에서 본 격렬한 전투에서 착안하여 나무인형을 강화시켜 보았네. 꼭 한번 시험해주게!"
56,80,False,0,3101,112393,310,"나무인형 토벌전 - 에덴: 공명편급","여느 때처럼 모르드족 상인들에게서 자네가 또 '무의 대지'를 조사하러 간다는 이야기를 들었네. 만반의 준비를 갖추는 데에 조금이라도 더 도움을 주고 싶어서 훈련용 나무인형을 조정했지. 부디 유용하게 활용해주게!"
57,80,False,0,3101,112394,311,"나무인형 토벌전 - 에덴: 공명편(영웅) 1급","변함없이 입이 가벼운 모르드족 상인들한테 들었거든. 자네가 '무의 대지'에서 활약했다는 이야기를 말이야. 여섯 속성을 모두 활성화시키는 데에 성공했다지? 그 위업을 칭송하기 위해 나무인형을 한층 더 개량해봤네. 부디 이걸로 실력을 확인해주게!"
58,80,False,0,3101,112395,312,"나무인형 토벌전 - 에덴: 공명편(영웅) 2급","변함없이 입이 가벼운 모르드족 상인들한테 들었거든. 자네가 '무의 대지'에서 활약했다는 이야기를 말이야. 여섯 속성을 모두 활성화시키는 데에 성공했다지? 그 위업을 칭송하기 위해 나무인형을 한층 더 개량해봤네. 부디 이걸로 실력을 확인해주게!"
59,80,False,0,3101,112396,313,"나무인형 토벌전 - 에덴: 공명편(영웅) 3급","변함없이 입이 가벼운 모르드족 상인들한테 들었거든. 자네가 '무의 대지'에서 활약했다는 이야기를 말이야. 여섯 속성을 모두 활성화시키는 데에 성공했다지? 그 위업을 칭송하기 위해 나무인형을 한층 더 개량해봤네. 부디 이걸로 실력을 확인해주게!"
60,80,False,0,3101,112397,314,"나무인형 토벌전 - 에덴: 공명편(영웅) 4급","변함없이 입이 가벼운 모르드족 상인들한테 들었거든. 자네가 '무의 대지'에서 활약했다는 이야기를 말이야. 여섯 속성을 모두 활성화시키는 데에 성공했다지? 그 위업을 칭송하기 위해 나무인형을 한층 더 개량해봤네. 부디 이걸로 실력을 확인해주게!"
61,80,False,0,3101,112405,315,"나무인형 토벌전 - 극 빛의 전사급","요즘 노르브란트에서는 기적의 향연이 벌어지고 있다네. 각지에서 수수께끼에 싸인 '빛나는 자들'이 나타나 소란을 일으키고 난리도 아니야. 앞으로 또 그런 위협이 생길 때를 대비해 나무인형을 조정해 보았지. 부디 훈련에 도움이 되었으면 좋겠군!"
62,80,False,0,3101,112427,316,"나무인형 토벌전 - 극 에메랄드 웨폰급","또 기묘한 꿈을 꿨어. 자네가 '에메랄드색 거인'과 사투를 벌이는 꿈이었지. 이 꿈은 대체 무엇을 의미하는 걸까……. 그건 그렇다 치고, 꿈속의 싸움을 참고해서 나무인형을 강화시켜 봤네. 한층 더 격한 싸움에 대비하여, 꼭 한번 시험해주게!"
63,80,False,0,3101,112422,317,"나무인형 토벌전 - 에덴: 재생편급","모르드족 상인들에게 듣자 하니, 자네들이 무의 대지에서 하고 있는 조사가 거의 끝나간다더군. 우리가 할 수 있는 일은 얼마 없지만, 적어도 자네가 연습용으로 사용할 수 있도록 훈련용 나무인형을 조정해 봤네. 부디 단련에 이용해주게!"
64,80,False,0,3101,112423,318,"나무인형 토벌전 - 에덴: 재생편(영웅) 1급","소문으로 들었는데, 자네들이 '무의 대지'에서 하던 일이 일단락되었다고 하더군. 정말 수고 많았어! 앞으로 어떤 변화가 생길지는 알 수 없지만…… 어쨌든 나무인형을 개량해 봤네. 부디 잘 써주게나!"
65,80,False,0,3101,112424,319,"나무인형 토벌전 - 에덴: 재생편(영웅) 2급","소문으로 들었는데, 자네들이 '무의 대지'에서 하던 일이 일단락되었다고 하더군. 정말 수고 많았어! 앞으로 어떤 변화가 생길지는 알 수 없지만…… 어쨌든 나무인형을 개량해 봤네. 부디 잘 써주게나!"
66,80,False,0,3101,112425,320,"나무인형 토벌전 - 에덴: 재생편(영웅) 3급","소문으로 들었는데, 자네들이 '무의 대지'에서 하던 일이 일단락되었다고 하더군. 정말 수고 많았어! 앞으로 어떤 변화가 생길지는 알 수 없지만…… 어쨌든 나무인형을 개량해 봤네. 부디 잘 써주게나!"
67,80,False,0,3101,112426,321,"나무인형 토벌전 - 에덴: 재생편(영웅) 4급","소문으로 들었는데, 자네들이 '무의 대지'에서 하던 일이 일단락되었다고 하더군. 정말 수고 많았어! 앞으로 어떤 변화가 생길지는 알 수 없지만…… 어쨌든 나무인형을 개량해 봤네. 부디 잘 써주게나!"
68,80,False,0,3101,112434,322,"나무인형 토벌전 - 극 다이아몬드 웨폰급","이번에 꾼 꿈은 뒷맛이 영 씁쓸하더군……. 자네가 '다이아몬드처럼 빛나는 거인'과 싸우고 있었는데, 어째서인지 너무나도 슬프게 보였거든. 뭐, 그건 그렇고 그 싸움을 참고로 나무인형을 강화해 보았네. 꼭 사용해주게!"
69,90,False,0,3900,112459,400,"나무인형 토벌전 - 종언을 노래하는 자급","종말의 위협을 물리치고 이 별에 사는 생명을 모두 구한 당신은 보기 드문 영웅이라고 할 수 있지요! 그런 당신이 더 높은 경지에 다다를 수 있도록 특별한 나무인형을 준비했습니다. 부디 전투 훈련에 이용해주세요!"
70,90,False,0,3900,112458,401,"나무인형 토벌전 - 극 하이델린급","듣자 하니, 당신은 결전의 땅으로 향하기 직전에 별의 의지가 내린 시련을 극복하셨다더군요. 그런 당신이 단련에 쓸 만한 나무인형은 어떤 것일까요. 시행착오를 거친 끝에, 나무인형을 더 조정해 보았습니다. 부디 활용해 주세요!"
71,90,False,0,3900,112457,402,"나무인형 토벌전 - 극 조디아크급","세계를 구하겠다는 일념으로 만들어진 고대 신이, 불완전한 상태로 부활하여 사악한 자에게 악용되었다는 이야기를 들었습니다. 그 신이 조금만 더 완전한 상태에 가까웠더라면 어땠을까요. 그런 가정 하에 나무인형을 조정해 봤습니다. 부디 시험해 주셨으면 합니다!"
72,90,False,0,3900,112460,403,"나무인형 토벌전 - 판데모니움: 변옥편급","얼마 전, 올드 샬레이안에 계신 클로디엥 선생님께 이런 부탁을 받았습니다. '판데모니움'이라는 곳을 조사하러 가는 당신을 위해, 훈련용 나무인형을 만들어 달라고요. 당신께 도움을 드릴 수 있다면 거절할 이유가 없지요. 모쪼록 새로운 나무인형을 이용해 주세요!"
73,90,False,0,3900,112461,404,"나무인형 토벌전 - 판데모니움: 변옥편(영웅) 1급","'판데모니움' 조사 중에 반신 '헤미테오스'와 대치하셨다고 들었습니다. 그것이 어떤 존재인지, 저처럼 평범한 사람은 그저 상상만 할 뿐이지만…… 분명 강력한 상대였겠지요. 나무인형을 개량했으니, 단련하실 때 꼭 사용해 주세요!"
74,90,False,0,3900,112462,405,"나무인형 토벌전 - 판데모니움: 변옥편(영웅) 2급","'판데모니움' 조사 중에 반신 '헤미테오스'와 대치하셨다고 들었습니다. 그것이 어떤 존재인지, 저처럼 평범한 사람은 그저 상상만 할 뿐이지만…… 분명 강력한 상대였겠지요. 나무인형을 개량했으니, 단련하실 때 꼭 사용해 주세요!"
75,90,False,0,3900,112463,406,"나무인형 토벌전 - 판데모니움: 변옥편(영웅) 3급","'판데모니움' 조사 중에 반신 '헤미테오스'와 대치하셨다고 들었습니다. 그것이 어떤 존재인지, 저처럼 평범한 사람은 그저 상상만 할 뿐이지만…… 분명 강력한 상대였겠지요. 나무인형을 개량했으니, 단련하실 때 꼭 사용해 주세요!"
76,90,False,0,3900,112464,407,"나무인형 토벌전 - 판데모니움: 변옥편(영웅) 4급","'판데모니움' 조사 중에 반신 '헤미테오스'와 대치하셨다고 들었습니다. 그것이 어떤 존재인지, 저처럼 평범한 사람은 그저 상상만 할 뿐이지만…… 분명 강력한 상대였겠지요. 나무인형을 개량했으니, 단련하실 때 꼭 사용해 주세요!"
77,60,True,160,2089,112477,99,"나무인형 토벌전 - 레벨 60급","떠돌이 시인에게 나무인형을 조정해달라는 의뢰를 받았어. 역전의 모험가가 초심으로 돌아갈 수 있도록, 한정된 전투 기술과 마법만으로 훈련할 수 있는 나무인형을 준비해달라고 하더군. 곧바로 만들었으니 모쪼록 시험해다오!"
78,70,True,300,2628,112478,199,"나무인형 토벌전 - 레벨 70급","알라미고의 해방자여! 얼마 전에 수상한 시인에게 의뢰를 받았어. 역전의 모험가가 초심으로 돌아갈 수 있도록 한정된 전투 기술과 마법만으로 훈련할 수 있는 나무인형을 준비해달라고 하더군. 곧바로 만들었으니 모쪼록 시험해다오!"
79,80,True,430,3101,112479,299,"나무인형 토벌전 - 레벨 80급","얼마 전에 꿈속에서 이상한 시인에게 부탁을 받았어. 네가 초심으로 돌아갈 수 있도록, 한정된 전투 기술과 마법만으로 훈련할 수 있는 나무인형을 준비해달라고 하더라. 우리 어둠의 전사를 위한 일이라면 그 정도쯤이야! 곧바로 만들었으니까 꼭 한번 써봐!"
