key,0,1,2,3,4,5,6,7,8
20033,"단식 수행을 계속하던 선인이 배가 너무 고픈 나머지 굴러떨어져서 죽고 말았다. 이를 가엽게 여긴 신들이 이 선인을 물고기로 만들어 주었다고 한다.",20177,220,4000,False,14,7,0,True
20034,"고대 시대부터 무이강 강바닥을 헤엄치던 물고기. 천 년을 살고 선인이 되어 승천한 물고기도 있다고 한다.",20178,220,4000,False,15,8,0,True
20035,"서식 지역이 넓어 동방 지역에서도 예부터 식용으로 사용해 왔다. 동쪽 나라에서는 회는 물론 튀김 재료로도 유명하다.",20179,225,4000,False,11,1,0,True
20036,"전갱이인지, 전갱이가 아닌지. 크게 구분하자면 전갱이이지만, 좁은 뜻으로는 딴전갱이이며, 역시 전갱이이지만, 전갱이가 아니다.",20180,225,4000,False,11,2,0,True
20037,"'대게'의 '대'는 가늘고 곧게 뻗은 대나무 가지를 나타내는 '대'이다. 다리를 가지에 빗대어 부른다. 전골 요리 재료로 인기가 있다.",20181,225,4000,False,11,3,0,True
20038,"어스레한 바다 밑에서도 희미한 빛을 반사해서 붉게 빛나는 눈을 지녔다. 때문에 옛날에는 흡혈어라고 여겨졌었다.",20182,225,4000,False,12,4,0,True
20039,"주로 조류를 먹는 민물고기. 가을에 조개에 알을 낳고, 치어는 그 안에서 겨울을 나고 초봄에 헤엄쳐 나와 급성장한다고 한다.",20183,225,4000,False,14,6,0,True
20040,"인간 수명의 절반 정도를 산다고 전해지는 물고기. 사실 오래 사는 개체는 50년 이상 사는 모양이다. 괴식가 물고기로 유명하다.",20184,225,4000,False,15,6,0,True
20041,"강에서 헤엄치는 걸 동경하던 뱀이 선녀에게 부탁해 물고기가 되었다는 전설이 있다. 생김새가 어딘지 모르게 뱀을 닮았다.",20185,225,4000,False,14,8,0,True
20042,"선홍색이 특징인 민물돔의 일종. 낮에는 바위 그늘에 숨고 밤이 되면 활동한다. 때문에 눈이 발달되었다.",20186,230,4000,False,11,5,0,True
20043,"줄무늬 때문에 웅크렸을 때 수레바퀴처럼 보인다. 특히 튀기거나 굽는 등 열을 가하면 단맛이 더해진다고 한다.",20187,230,4000,False,13,9,0,True
20044,"어느 우두머리 텐구가 뇌우를 부르는 부채를 사용해 산불을 껐을 때, 실수로 부채를 떨어뜨렸다. 그 부채가 전기를 내뿜는 가오리가 되었다고 한다.",20188,230,4000,False,14,9,0,True
20045,"7~9개의 돌기가 있는 아름다운 소라. 동방 지역에서는 법구인 '윤보'와 닮았다고 하여, 길조로써 소라껍데기가 거래되었다.",20189,230,4000,False,13,10,0,True
20046,"도마에 전해지는 네 종류의 대표적인 물고기, 사대가어의 하나다. 예부터 식용으로 사용되었으며, 전승이나 민담에도 자주 등장한다.",20190,230,4000,False,15,10,0,True
20047,"긴털들소와 비슷한 울음소리를 내는 것으로 알려진 야행성 개구리. 얀샤나 나그샤에서는 보통 식재료로 쓰인다.",20191,230,4000,False,16,11,0,True
20048,"강을 건너려고 한 말의 배에 들러붙어, 두 동강을 냈다는 일화가 있다. 사람을 먹는 메기라고 알려져 두려움을 사는 존재이다.",20192,230,4000,False,18,11,0,True
20049,"지느러미가 붉은 민물고기. 아우라 젤라에게 붉은색은 태양의 색이기에 태양신 아짐의 권속이라 여겨지고 있다.",20193,230,4000,False,17,12,0,True
20050,"달에서 흘러 넘쳐 생겨났다는 기묘한 전승이 있는 물고기. 달로 돌아가기를 꿈꾸며 메느피나에게 끊임없이 기도한다고 한다.",20194,230,4000,False,19,13,0,True
20051,"아로와나의 근연종이지만 염분 농도가 높은 염호에 적응하여, 소금처럼 빛나는 비늘을 지녔다. 육식이며, 주로 벌레나 작은 물고기를 먹는다.",20195,230,4000,False,21,13,0,True
20052,"로흐 셀 호수의 먹이사슬의 상위에 있는 존재. 특히 대형 홍수 참치를 좋아하여, 능숙하게 사냥한다.",20196,230,4000,False,20,14,0,True
20053,"하늘색 피막이 알라미고 왕족의 망토를 연상시킨다. 폐왕 테오도리크가 치세할 때에는 왕가를 증오하는 사람들이 분풀이 삼아 죽였다고 한다.",20197,230,4000,False,21,15,0,True
20054,"바다 밑 어두운 곳에서 빛난다. 최근, 학회에 연구가 발표되어 신종으로 주목을 받았지만, 코우진족에게는 익숙한 존재였다.",20198,245,4000,False,10,5,0,True
20055,"날렵한 대형 육식어. 동종인 방어보다 몸통이 좌우로 납작하고 곧다.",20199,245,4000,False,12,5,0,True
20056,"비가 자주 오는 계절에 잘 잡힌다. 또한 단맛이 나기도 한다.",20200,245,4000,False,15,9,0,True
20057,"물살이 완만한 강바닥에 숨어 사는 게. 껍데기에 저장한 마력을 사용하여 주위의 수온을 덥히고, 스스로 살기 좋은 환경을 만든다고 한다.",20201,245,4000,False,14,10,0,True
20058,"낮에는 바위 그늘에 숨어 있다가, 밤중에 사냥을 한다. 그 모습을 나아마 사막에 사는 도탈족에 비유하는 듯하다.",20202,245,4000,False,17,11,0,True
20059,"아짐 대초원의 유목민인 아우라 젤라는 거들떠보지도 않는 조개. 하지만 무이강 중류의 얀샤 등에서는 널리 식용으로 쓰인다.",20203,245,4000,False,16,12,0,True
20060,"상어처럼 생겼지만 실제로는 메기와 동류이다. 게다가 초식어라서 사람은커녕 물고기조차 먹지 않는다.",20204,245,4000,False,18,12,0,True
20061,"기라바니아에 전해지는 전승에 따르면 제6재해 때 발생한 회오리에 의하여 바다에서 끌어올려진 새우가 하늘에서 떨어졌다고 한다.",20205,245,4000,False,20,13,0,True
20062,"염호에 적응한 굴. 맛있다고 알려져 있으나 소금기를 제대로 빼야 하기 때문에 주의해야 한다.",20206,245,4000,False,19,14,0,True
20063,"염호 환경에 적응하는 과정에서 몸을 지키기 위해 하얗게 된 성게. 원주민인 고원부족은 그 살을 날것으로 먹는다고 한다.",20207,245,4000,False,19,15,0,True
20064,"집게를 야무지게 사용하여 소금으로 둥지를 만드는 석공게. 하지만 도망칠 곳 없는 둥지가 화근이 되어 어부에게 잡히고는 한다.",20208,245,4000,False,20,15,0,True
20065,"동쪽 나라에서는 새우 중의 장군이라 칭해질 정도로 고급 식재료. 훌륭한 붉은 갑각을 갑옷에 빗대기도 한다.",20209,260,4000,False,11,5,0,True
20066,"동방의 위대한 해양 연구가인 미츠쿠리가 발견한 상어. 알라그 검상어의 합성 재료라고 생각된다.",20210,260,4000,False,12,28,0,True
20067,"도마의 금붕어 상인이 상품 중에 나타난 돌연변이종을 놓치지 않고 고정화한 결과 태어난 금붕어. 발색, 형태 모두 뛰어나다.",20211,260,4000,False,13,9,0,True
20068,"도마에 전해지는 옛 이야기에 따르면 오만하게도 용을 따라 승천하려고 하다가 수면으로 올라갈 수 없는 저주에 걸렸다고 한다.",20212,260,4000,False,13,10,0,True
20069,"오사드 소대륙 하천의 중하류에서 볼 수 있는 소형 민물고기. 아우라 젤라의 신화에서는 태양신 아짐의 심부름꾼으로 나온다.",20213,260,4000,False,16,11,0,True
20070,"로흐 셀 호수의 대표적인 소라. 때문에 먼 옛날부터 알라미고의 백성들이 이 소라를 식탁의 소금통으로 이용해 왔다.",20214,260,4000,False,19,13,0,True
20071,"살도 먹지만 무엇보다도 알이 귀하다. 로흐 셀 호수의 소금으로 절인 알은 같은 양의 금과 맞먹는 가치가 있다고 전해질 정도로 맛있다.",20215,260,4000,False,21,14,0,True
20072,"커다란 턱이 탐욕의 증거라고 여겨지며, 어느 새 세금을 걷는 사람에 비유되게 되었다. 주름상어의 라이벌.",20216,260,4000,False,21,15,0,True
20073,"등지느러미와 꼬리지느러미가 상하로 길고, 검은 몸통에 테두리 같은 무늬가 있다. 이것은 독이 있는 납작벌레를 가장하기 위한 것이라고 한다.",20217,275,4000,False,10,5,0,True
20074,"하구의 기수역뿐만 아니라 상류의 담수역까지 거슬러 올라가기도 하는 도미의 일종. 성장에 따라 수컷이 암컷으로 성별을 전환한다.",20218,275,4000,False,14,9,0,True
20075,"벼릿줄처럼 보이는 수수께끼에 싸인 물고기. 묶인 채로 강에 버려진 포로들의 혼이 자신들을 묶고 있던 벼릿줄에 깃들어 물고기가 되었다는 전승도 있다.",20219,275,4000,False,15,10,0,True
20076,"선녀어의 근연종이지만, 몸통이 보다 선명한 분홍색이다. 그 아름다움 때문에 하늘을 나는 선녀에 비유되며, 관상어로 유명하다.",20220,275,4000,False,14,30,0,True
20077,"아짐의 심부름꾼의 근연종. 몸통이 보다 크고, 색도 밤하늘 같은 푸른색이며, 신화에서는 달의 신 나아마의 심부름꾼으로 나온다.",20221,275,4000,False,17,11,0,True
20078,"영역 의식이 매우 강하기 때문에, 낳은 부모까지 노려본다고 한다. 힘으로 모든 것을 증명하는 오로니르족 사회에서는 사랑받는 존재.",20222,275,4000,False,18,12,0,True
20079,"염호에서 서식하기 때문인지 굽기만 해도 적당히 간이 되어 있다고 한다. 알라미고 백성들에게는 고향의 맛이라고 할 수 있다.",20223,275,4000,False,20,13,0,True
20080,"황동미꾸라지의 근연종이지만, 이것은 강철처럼 희미한 은색을 띠고 있다. 단, 실제로는 미끌거릴 뿐 단단하지는 않다.",20224,275,4000,False,19,14,0,True
20081,"흑가자미의 근연종. 가자미 같은 형태는 동일하지만, 염호 바닥에서 포식자에게 발견되지 않도록 백색화되었다.",20225,275,4000,False,20,15,0,True
20082,"오사드 소대륙 연안의 일반적인 식용 물고기. 성장에 따라 줄돔, 광대돔, 검은 입 등으로 불린다.",20226,290,4000,False,12,5,0,True
20083,"고대 시대부터 모습을 유지한 갑린강 마물. 후각이 몹시 민감해서, 사냥감의 냄새를 능숙하게 구분하여 사냥을 한다고 한다.",20227,290,4000,False,12,28,0,True
20084,"물고기처럼도 돌고래처럼도 보이지만 박물학자에 따르면 갑린강 마물인 듯하다. 최근까지 전멸한 종이라고 여겨졌었다.",20228,290,4000,False,15,9,0,True
20085,"자신이야말로 홍옥해 최강의 존재라고 큰소리쳤는데, 스사노오가 무이강으로 집어던지는 바람에 바다로 돌아갈 수 없게 된 듯하다.",20229,290,4000,False,14,10,0,True
20086,"수염이 덥수룩하고 당당한 몸을 자랑하기 때문에, 풍수술에 통달한 도사에 비유된다. 살은 심심하지만, 코우진족에게는 맛있는 모양이다.",20230,290,4000,False,14,30,0,True
20087,"불꽃을 연상시키는 등색 무늬가 특징이다. 과거에는 이 물고기가 태양을 먹기 위해 일식을 일으킨다고 생각했었다.",20231,290,4000,False,18,11,0,True
20088,"강력한 독이 있다. 과거에는 주군을 죽일 때 그 독을 이용하였기에 불명예스러운 이름으로 불리나, 실제로는 온화해서 잘 안 문다.",20232,290,4000,False,17,12,0,True
20089,"태양신 아짐과 달의 신 나아마가 사라질 때, 아우라를 지키기 위해 남긴 심부름꾼. 이후, 물고기는 눈을 감지 않게 되었다고 한다.",20233,275,4000,False,16,31,0,True
20090,"아우라 젤라의 신화에 따르면 죽은 말의 혼은 신의 심부름꾼인 물고기로 다시 환생한다고 한다. 특히 명마는 하얀 물고기가 된다고 한다.",20234,290,4000,False,16,31,0,True
20091,"제6재해 때, 대홍수 때문에 바다에서 아발라시아 산맥까지 옮겨져 왔다는 전승이 있으나, 진위 여부는 확실하지 않다.",20235,290,4000,False,21,13,0,True
20092,"알라미고인 용병의 투구에 빗댄 이름으로 불리는 절지동물. 옛날에는 출진하기 전에 그 다리를 구워 쪼개지는 방향을 보고 길조를 점쳤다고 한다.",20236,290,4000,False,20,14,0,True
20093,"이 물고기 종류를 보고 샬레이안은 나비를 연상하고 알라미고인은 사령을 연상했다. 문화의 차이를 느끼지 않을 수가 없다.",20237,290,4000,False,19,15,0,True
20094,"부유물에 다가가는 습성이 있어, 호수에서 헤엄치고 있으면 다가오기도 한다. 같이 놀지 작살을 꽂을지는 당신이 하기 나름이다.",20238,275,4000,False,21,32,0,True
20095,"로흐 셀 호수의 먹이사슬의 정점에 있는 갑린강 마물. 동족끼리 싸움이 끊이지 않고, 늘 상처를 달고 산다고 할 정도다.",20239,290,4000,False,21,32,0,True
20096,"어린 해마. 해마는 암컷에게 산란관을 받아 수컷이 알을 낳는다. 그 후 성장 과정에서 몸색이 바뀐다.",20528,290,4000,False,10,28,0,True
20097,"날붙이처럼 예리한 주둥이 때문에 명검 '키쿠이치몬지'에 비유되는 물고기. 미끌미끌한 물메기도 일도양단해서 잡아먹는다.",21179,300,4000,False,12,5,0,True
20098,"물컹물컹한 피부를 가진 기묘한 물고기. 엄청 미끄러워서, 대형 물고기에게 잡아먹힐 위기에 처해도 미끄덩하고 빠져나간다.",21180,300,4000,False,11,29,0,True
20099,"삶아도 구워도 그럭저럭 맛있는, 레이크랜드 서민들의 물고기이다. 현지에서는 평범함의 대명사로 일컬어진다.",27516,345,5000,False,22,17,0,True
20100,"커다란 자색 지느러미는 천적인 철새를 속이기 위한 것이다. 지상에 널리 퍼진 보라색 식물에게서 색소를 얻어 잎사귀로 의태한다고 한다.",27517,345,5000,False,22,16,0,True
20101,"먹이로 먹을 물고기 떼를 한꺼번에 감전시킬 정도로 강력한 발전 기관을 가지고 있다. 먹고 남은 찌꺼기를 노리는 다른 종들이 이 물고기에게 의존한다고 한다.",27518,345,5000,False,22,16,0,True
20102,"유리공 같은 몸 안에 불가사의한 그림자가 흔들린다. 레이크랜드 연방의 점술사들에게는 점술용 수정구로 사용되어 왔다.",27520,345,5000,False,23,16,0,True
20103,"물고기든 어부든 가리지 않고 공격하는 포악한 종. 때문에 예부터 호반지대를 지배해 온 엘프족의 창에 비유된다.",27522,345,5000,False,24,16,0,True
20104,"같은 종끼리 볼을 비비는 몸짓이 특징이다. 사회성이 높아, 무리의 장에게 충성을 표시하는 중요한 행위인 듯하다.",27528,345,5000,False,22,18,0,True
20105,"연분홍에서 진보라로 물든 색깔이 특징인 조개. 가리비의 일종이지만 조갯살에서는 제비꽃 향기를 연상시키는 살짝 달짝지근한 맛이 난다.",27529,345,5000,False,22,18,0,True
20106,"살점이 몸 표면과 똑같이 새하얗고 쫄깃하다. 소박한 맛으로 사랑받으며, 레이크랜드 지역에서는 혼례연에서 대접하는 일이 많다.",27533,345,5000,False,24,18,0,True
20107,"옛 푀부트 왕국에서는 널리 식용으로 쓰인 민물고기. 독특한 냄새를 풍기기 때문에 향초를 곁들여 조리하는 것이 일반적이다.",27536,390,5000,False,23,23,0,True
20108,"물속 미생물을 주식으로 삼으며, 아주 적게 먹는다. 배설 기관이 거의 없으며, 섭취한 먹이는 껍데기를 단단하게 발달시키는 데 쓰인다.",27519,345,5000,False,23,16,0,True
20109,"태초의 호수 고유종. 특징이라고 할 수 있는 옅은 보라색 몸은 레이크랜드의 나무들이 반사된 수면에 모습을 감추기 위해서 발달한 것이다.",27521,350,5000,False,24,16,0,True
20110,"사나운 종을 무서워하여 물밑을 기어다니며 헤엄친다. 원산지의 물속에 있는 수정 조각의 영향을 받아, 물밑의 모래를 빨아들일수록 몸이 하얗고 빛나게 되었다.",27523,350,5000,False,22,17,0,True
20111,"얕은 내에 살며 물이 마르면 점액과 진흙으로 보랏빛 고치를 만들어 휴면한다. 수위가 돌아오면 빈 고치가 주변에 떠다닌다고 한다.",27524,350,5000,False,23,17,0,True
20112,"물속에서 섭취한 에테르를 비늘에 저장하여 발광시켜서 동족을 인식한다. 하지만 이는 어부에게도 편리한 표식이다.",27525,350,5000,False,23,17,0,True
20113,"묵직한 몸이 커다란 가지에 비유된다. 가지어가 나타나면 근처의 밭이 풍작이라고 하지만, 인과 관계는 알려지지 않았다.",27527,350,5000,False,24,17,0,True
20114,"어떤 먹이든지 탐욕스럽게 먹으며, 수온 변화에도 강하다. 때문에 '빛의 범람' 후에 격변한 환경에도 적응하여, 오히려 개체 수가 증가했다.",27530,350,5000,False,23,18,0,True
20115,"기품 있는 몸 색깔과 지느러미를 지녔다. 과거 레이크랜드 연방의 귀인이 관상용으로 선호하여 이 이름으로 굳어졌다.",27531,350,5000,False,23,18,0,True
20116,"빛나는 유인 돌기가 등불을 들고 감시하는 간수와 닮았다 하여 이런 삼엄한 속칭이 붙었다. 무시무시하게 생긴 얼굴도 감옥을 지키는 옥졸에 빗댈 만하다.",27526,355,5000,False,24,17,0,True
20117,"고대어의 하나. 안구는 안개가 낀 듯이 탁하지만 물살을 민감하게 감지하여 주변 상황을 파악한다.",27532,355,5000,False,24,18,0,True
20118,"맑고 창백한 껍데기를 지닌 조개. 푀부트 시대부터 근처에 서식하였으며, 아름다운 공주의 눈물에 비유되어 왕국 백성들에게 사랑받았다.",27537,355,5000,False,22,19,0,True
20119,"리예 기아 성의 비취빛을 받아 몸이 비취색이 되었다고 한다. '빛의 범람' 이전에는 연분홍색이었던 듯하다.",27539,355,5000,False,23,19,0,True
20120,"겉에 난 돌기와 입체적인 소용돌이 모양 때문에 소국에 비유되는 가냘픈 고둥. 색깔에 이끌려 온 물고기를 예리한 이빨로 잡아먹는다.",27538,370,5000,False,22,19,0,True
20121,"예쁜 색깔과 모양 때문에 연인들이 소원을 비는 물건으로 사랑받아 왔다. 동족끼리 서로 잡아먹기 때문에, 쌍으로 키우면 안 된다.",27540,370,5000,False,23,19,0,True
20122,"묘하게 지적으로 생긴 물고기. 푸아족은 이 물고기를 둘도 없는 친구라고 하지만, 이건 물고기 입장도 들어봐야 한다.",27541,370,5000,False,24,19,0,True
20123,"테두리가 금빛인 지느러미는 호수 속 생물들이 부러워할 정도로 아름답다. 푸아족 사이에서는 사교장에 데리고 가는 것이 유행인 모양이다.",27544,370,5000,False,22,20,0,True
20124,"'빛의 범람' 이전부터 일대에 서식하던 종. 원래는 잿빛이었으나 요정들이 귀여운 색으로 바꾸어 준 듯하다.",27546,370,5000,False,23,20,0,True
20125,"표면이 뚜렷한 파란색인 장어의 일종. 푀부트 왕국의 특산품이었던 유리 공예에 빗대어 이런 이름이 붙여졌다.",27547,345,5000,False,24,20,0,True
20126,"10개 정도의 독립된 등지느러미가 특징이다. 등지느러미가 많을수록 상위 개체로 여겨지며, 동족 간에 지느러미를 물어뜯으며 싸우기도 한다.",27542,380,5000,False,24,19,0,True
20127,"요정이 색을 바꾼 물고기 중 하나. 푸아족 사이에서는 주술로 얼마나 화려한 색을 낼 수 있는지 경쟁이 벌어지고 있다.",27543,380,5000,False,22,20,0,True
20128,"분홍색 껍질에 하반신을 감싸는 하늘색 배지느러미가 달렸다. 온몸을 흔들며 헤엄치는 모습은 봄의 꽃잎이 물속에서 날리는 듯하다.",27545,380,5000,False,23,20,0,True
20129,"'빛의 범람' 이전부터 이 지방에 서식하는 종. 생명력이 굉장히 강하여 꼬리를 잘라도 금방 재생된다.",27548,380,5000,False,24,20,0,True
20130,"꽃잎처럼 생긴, 커다랗게 발달한 배지느러미가 특징이다. 번식기에는 호수면을 뛰어다니기 때문에 꽃보라가 일어난 듯이 보인다고 한다.",27549,390,5000,False,22,21,0,True
20131,"일 메그 최고의 멋쟁이라고 불리는 물고기. 눈에 띄겠다는 집착이 강하여, 자신보다 주목 받는 물고기는 가차없이 공격한다.",27550,390,5000,False,22,21,0,True
20132,"지성도 의사도 없는 수수께끼의 생물. 그 정체는 요정이 되지 못한 느긋한 영혼이 물풀에 깃든 것이라고 한다.",27552,390,5000,False,23,21,0,True
20133,"머리는 커다란 화살촉 형태이며, 쏘아진 화살처럼 똑바로 헤엄친다. 한번 움직이면 물가 벽에 부딪힐 때까지 멈추지 않는다.",27553,390,5000,False,24,21,0,True
20134,"푸아족을 한입에 꿀떡 삼킬 수 있는 커다란 몸으로 거울 호수에서 존재감을 발산한다. 실제로는 삼켜도 소화시키지 못하고 바로 뱉는다고 한다.",27554,390,5000,False,24,21,0,True
20135,"항상 봄인 곳에서 헤매다가 이 버섯을 먹은 남자는 '버섯으로 만든 집에 살며 버섯을 키우는 열렬한 버섯 애호가와 만났다'고 말했다.",27555,390,5000,False,22,22,0,True
20136,"성 파스릭의 이마 절벽 아래에서 서식하는 말미잘류. 광분해서 흐트러진 옛 성인의 머리카락에 비유된다.",27556,390,5000,False,22,22,0,True
20137,"푀부트의 왕비가 걸치던 옥색 겉옷에 빗대어 불린다. 작은 물고기들을 이끌고 호수를 헤엄치는 모습은 왕비의 행차를 연상시킨다.",27557,390,5000,False,23,22,0,True
20138,"라케티카 대삼림의 물가에 서식하는 게. 작은 돌로 착각하고 밟았다가는, 복사뼈를 부술 만한 집게발의 힘을 맛볼 것이다.",27568,390,5000,False,22,24,0,True
20139,"호수면에 떠 있는 나무뿌리에 들러붙듯이 서식한다. 갈색 껍데기는 나무껍질과 일체화하여 구분하기 어렵다.",27569,390,5000,False,22,24,0,True
20140,"고대 롱카 제국 시대부터 오랜 시간을 살고 있는 물고기. 옛날에는 비늘 색이 선명했지만, 시대와 함께 퇴색되었다고 한다.",27570,390,5000,False,23,24,0,True
20141,"근처에 서식하는 도둑게와 동일한 종이다. 하지만 푸른 식물만 먹기 때문에 껍데기 색은 크게 차이가 난다.",27571,390,5000,False,23,24,0,True
20142,"외국 왕자가 푀부트 왕국의 솔디아 공주에게 보냈다고 화제가 된, 관상용 핵형 생물. 한밤중에 가장 아름답게 빛난다.",27551,400,5000,False,23,21,0,True
20143,"수마 켈피와 닮은 물고기. 전에는 낙엽 색깔이었으나 일 메그가 꽃으로 가득 차면서 몸을 화려하게 변색시켰다.",27558,400,5000,False,23,22,0,True
