#,String
30,아르카나
31,"**별빛 점지** 또는 **그림자 점지**로 뽑은 카드가 화면에 표시됩니다.
카드를 점지하면 **카드 풀이 1**, **카드 풀이 2**, **카드 풀이 3**이 각각 대응하는 카드로 변하며, 이를 실행하면 각 카드의 효과를 발동할 수 있습니다."
32,아르카나와 점성 징조
33,"**소 아르카나**를 습득하여 화면에서 **소 아르카나** 카드를 확인할 수 있게 되었습니다.
'별빛 점지'를 실행하면 '소 아르카나'가 **왕의 검**으로, '그림자 점지'를 실행하면 '소 아르카나'가 **여왕의 날개**로 변화합니다."
34,투기
35,"**철산투기**를 습득하면 자신의 **투기**를 화면에서 확인하실 수 있습니다.
투기를 최대로 모으면 **철산고**나 40레벨에 배우는 **공명권**을 실행할 수 있습니다."
36,상형권
37,"**상형권**에 **차크라**와 **음양투기**가 표시됩니다.
차크라는 총 3종류로 **원숭이 차크라**, **용 차크라**, **호랑이 차크라**이며, 특정 무기 기술을 실행하면 부여됩니다.

부여된 차크라를 조합하여 세 가지 기술을 실행할 수 있습니다.
똑같은 차크라를 3개 모으면 **창기포**를 실행할 수 있습니다.
차크라 3종류를 모두 모으면 **폭렬각**을 실행할 수 있습니다.
종류에 상관없이 차크라를 3개 모으면 **천주각**을 실행할 수 있습니다.

또한 '창기포'를 실행하면 **음의 투기**가 부여되며,
'폭렬각'을 실행하면 **양의 투기**가 부여됩니다.
또한 음의 투기와 양의 투기가 부여된 상태로 종류에 상관없이 차크라 3개를 모으면 **투혼선풍각**을 실행할 수 있습니다."
38,질풍번개
39,"**도원결의**를 습득했습니다.
도원결의를 실행하면 자신과 주위 파티원에게
**도원결의: 투기**가 부여되며 '도원결의: 투기' 효과 중에만 **투기**를 최대 10개까지 모을 수 있습니다."
40,용혈
41,"**게이르스코굴** 기술을 습득하여, 화면에 **푸른 용혈** 지속시간을 확인할 수 있는 **용혈**이 표시됩니다.
**게이르스코굴**을 실행하여 푸른 용혈 상태가 되면, 자신이 주는 피해량이 증가합니다."
42,용혈
43,"**창 숙련 4** 특성을 습득하면 **용안뇌전** 또는 **용안창궁** 실행 시에 **천룡의 눈**이 부여됩니다.
천룡의 눈이 최대로 부여되면 **천룡점정** 기술을 실행할 수 있습니다."
44,
45,바람칼
46,"**강갑파점 찌르기**를 습득하여, **바람칼** 축적 상태를 화면에서 확인할 수 있게 되었습니다.
바람칼은 '강갑파점 찌르기' 콤보에 성공하면 누적되며(최대 5개), 이를 소비하여 **칼날 선풍**의 위력을 증가시킬 수 있습니다.
바람칼 상태를 확인하며 강력한 콤보 공격을 실행합시다."
47,인법
48,"**인법술** 특성을 습득했습니다.
이제 무기 기술을 실행할 때마다 **인법 게이지**가 쌓입니다.
게이지가 일정 이상 쌓이면 62레벨에 배우는 **두꺼비 소환술**이나 68레벨에 배우는 **육도윤회**를 실행할 수 있습니다."
49,설월화
50,"특정 콤보를 성공시키면 **설섬**, **월섬**, **화섬**이 부여되며, 왼쪽 그림과 같이 부여 상태가 표시됩니다.
'**섬**'이 하나 이상 있을 때 **거합술**을 시도하면 부여된 섬의 개수에 따라 **피안화**, **천하오검**, **난설월화**라는 강력한 기술을 실행할 수 있습니다."
51,검기
52,"**검기 숙련** 특성을 습득한 후에는 위와 같이 검기가 표시됩니다.
**검기**는 무기 기술이나 **심안**이 성공하면 축적되며, 검기를 소비함으로써 **필살검: 진천**이나 54레벨에 배우는 **필살검: 효천**, 70레벨에 배울 수 있는 **필살검: 홍련** 등의 강력한 기술을 실행할 수 있습니다."
53,노래와 시상
54,"**현인의 담시곡**을 실행하면 노래가 시작되며, 왼쪽과 같이 남은 지속시간이 표시됩니다.
현인의 담시곡이 지속되는 동안에는 일정 확률로 **사혈 화살**과 45레벨에 배우는 **죽음의 화살비**의 재사용 대기 시간이 단축됩니다."
55,"**시상**은 **독화살**(64레벨 이후 **맹독 화살**로 변화) 또는 **바람 화살**(64레벨 이후 **폭풍 화살**로 변화)의 지속 피해 명중 시 일정 확률로 발생합니다.
끊임없이 노래를 부르고 시상을 발생시켜서 자신과 파티원의 공격력을 향상시키세요.
현인의 담시곡 효과 중에는 시상이 표시되지 않습니다."
56,"**군신의 찬가**를 실행하면 노래가 시작되며, 왼쪽과 같이 남은 지속시간이 표시됩니다.
군신의 찬가가 지속되는 동안에는 일정 확률로 **시상**이 발생하며(최대 4개), 시상 개수에 따라 자신의 공격 속도가 향상됩니다.
시상 개수는 하단의 음표로 알 수 있습니다."
57,"**여행신의 무곡**을 실행하면 노래가 시작되며, 왼쪽과 같이 남은 지속시간이 표시됩니다.
여행신의 무곡이 지속되는 동안에는 일정 확률로 **시상**이 발생하며(최대 3개), 시상 개수에 따라 위력이 증가하는 **절대음감**을 실행할 수 있습니다.
시상 개수는 하단의 화살촉으로 알 수 있습니다."
58,영혼의 소리
59,"**영혼의 소리** 특성을 습득한 후에는 그림과 같이 영혼의 소리 게이지가 표시됩니다.
**시상**이 발생할 때마다 게이지가 쌓이며, 일정 이상 모이면 **정점의 화살**을 실행할 수 있습니다."
60,열기
61,"특정 무기 기술을 명중시키면 **열기** 게이지가 쌓입니다.
열기를 일정 이상 쌓은 다음 **과충전**을 실행하면 **과열** 상태에 돌입합니다.
과열 지속 중에는 35레벨에 배우는 **열기 분사**와 52레벨에 배우는 **자동 석궁**을 실행할 수 있습니다."
62,열기와 충전지
63,"**자동포탑 룩**을 습득했습니다.
열기 게이지 아래에 표시되는 **충전지** 게이지는 특정 기술을 명중시킬 때마다 축적되며, 일정량 이상 충전되면 **자동포탑 룩**을 기동할 수 있습니다.
80레벨이 되면 자동포탑 룩이 **자동인형 퀸**으로 진화합니다."
64,극성
65,"영혼이 한 극성에 치우친 상태인 **천상의 화염**과 **저승의 냉기**, 그리고 중첩 수를 구슬 색깔과 결정 개수로 알 수 있습니다.
**파이어 계열 마법**을 실행하면 천상의 화염이, **블리자드 계열 마법**을 실행하면 저승의 냉기가 부여되며, 아래와 같은 효과가 발생합니다.

**《파이어 계열 마법 효과 중》**
파이어 계열 마법의 소비 MP가 증가하는 대신 위력이 강해집니다.
**《블리자드 계열 마법 효과 중》**
블리자드 계열 마법의 소비 MP가 0이 되고, 명중하면 MP가 회복됩니다.
※ **천상의 화염** 또는 **저승의 냉기** 상태일 때는 반대 속성 마법의 위력은 감소하지만 소비 MP가 0이 됩니다.

전투 상황에 따라 두 속성을 번갈아가며 실행해 봅시다."
66,"**천사의 언어** 특성을 습득하여, 오른쪽 아래에 천사의 언어 상태를 표시하는 게이지가 추가되었습니다.
천사의 언어는 천상의 화염 또는 저승의 냉기가 부여될 때 동시에 부여되며, 지속시간 중에는 공격 마법으로 주는 피해량이 증가합니다.
천상의 화염 또는 저승의 냉기가 해제되면 천사의 언어 효과도 사라집니다."
67,"**프리즈**나 **블리자쟈**를 실행하면 왼쪽 아래에 '**얼어붙은 마음**'이 표시됩니다.
얼어붙은 마음은 천상의 화염에 의한 MP 소비량 증가 효과를 억제해주며, 파이어 계열 마법을 실행할 때 1개씩 소비됩니다."
68,"천사의 언어를 30초 이상 유지하면 **금지된 언어**를 실행할 수 있습니다.
천사의 언어 지속시간은 게이지 우측 하단에서 확인할 수 있습니다. 금지된 언어를 실행할 수 있게 되면 게이지 하단의 **크리스탈(언어 통달)**에 불이 들어옵니다."
69,"**언어 통달 효과 향상** 특성을 습득했습니다. 이제 **언어 통달**이 2단계까지 누적됩니다.
천사의 언어를 30초 이상 유지하면 게이지 하단의 **크리스탈(언어 통달)**에 불이 들어오며, **금지된 언어**나 **미지의 언어**를 실행할 수 있습니다.
천사의 언어 지속시간은 게이지 우측 하단에서 확인할 수 있습니다."
70,에테르 순환
71,"**생명력 흡수**를 습득했습니다.
현재 **에테르 순환** 단계를 그림과 같이 확인하실 수 있습니다.
에테르 순환은 특정 기술을 실행하면 소비됩니다."
72,빙의
73,"**에테르 충전** 기술을 습득하였습니다. 에테르 충전의 남은 지속시간이 **빙의 게이지**에 표시됩니다.
**에테르 충전** 지속시간이 끝나면 **루비의 신비**, **토파즈의 신비**, **에메랄드의 신비**가 부여됩니다.
이를 소비하여 **이프리트 소환**, **토파즈 소환**, **에메랄드 소환**을 실행함으로써 3종류의 소환수를 소환할 수 있습니다."
74,"소환을 실행하면 소환수에 따른 **에테르**가 부여됩니다.
또한 빙의 게이지에는 에테르 부여 단계와 지속시간이 표시됩니다.
에테르가 부여되면 **보석의 빛**과 레벨 26에 습득하는 **보석의 광휘**의 성능이 변화합니다."
75,"**에테르 충전 숙련** 특성을 습득하여, **바하무트 빙의**의 남은 지속시간이 **빙의 게이지**에 표시됩니다.
바하무트 빙의가 지속되는 동안에는 **루인가**가 **천상의 충격**으로, **발산**이**천상의 불길**로 변화합니다.
**바하무트 빙의** 지속시간이 끝나면 **루비의 신비**, 
**토파즈의 신비**, **에메랄드의 신비**가 부여됩니다."
76,"소환을 실행하면 소환수에 따른 **에테르**가 부여됩니다.
또한 빙의 게이지에는 에테르 부여 단계와 지속시간이 표시됩니다.
에테르가 부여되면 **보석의 빛**과 **보석의 광휘**의 성능이 변화합니다."
77,빙의 심도
78,무도 순서
79,"**정석 무도**를 습득했습니다.
정석 무도 상태에서 **무도 전용 기술**을 표시된 순서대로 성공시킨 다음, **정석 마무리**를 실행하면 자신과 **마주서기 상대**가 주는 피해량을 증가시킬 수 있습니다.
무도 효과의 지속시간은 아래쪽에 표시됩니다."
80,환상부채
81,"**환상부채** 특성을 습득했습니다. 자신에게 환상부채가 부여되면 부채깃의 개수로 확인할 수 있습니다.
**리버스 캐스케이드**나 **라이징 윈드밀**을 성공시키면 환상부채가 부여되며, **부채춤: 발단**이나 **부채춤: 전개**를 실행하면 하나씩 소비됩니다."
82,무도 순서
83,"**기교 무도**를 습득했습니다.
기교 무도 중에는 사용해야 할 무도 전용 기술이 네 가지로 늘어납니다.
정석 무도와 마찬가지로 표시된 순서대로 성공시킨 다음, **기교 마무리**를 실행하면 자신과 주위 파티원이 주는 주는 피해량을 증가시킬 수 있습니다."
84,환상부채와 에스프리
85,"**에스프리** 특성을 습득했습니다. 환상부채 게이지에 **에스프리** 수치가 표시됩니다.
**정석 마무리** 또는 **기교 마무리** 효과를 받은 대상이 무기 기술이나 마법 공격을 실행하면, 무도가의 에스프리가 증가합니다.
에스프리가 일정 이상 쌓이면 레벨 76에 배우는 **검무**를 실행할 수 있습니다."
86,마나의 균형
87,"**백마나**와 **흑마나**는 각각 특정 마법을 실행하면 축적됩니다.
양쪽 마나가 일정 이상 쌓이면 **리포스트**가 **인리포스트**로 바뀌는 등, 여러 기술이 강화됩니다."
88,"백마나와 흑마나 간의 차이가 일정 이상 벌어지면 게이지 상단의 크리스탈 색이 현재 치우친 마나의 색깔로 변합니다.
이 상태에서는 적은 쪽의 마나 상승량이 저하되므로 주의하세요.
마나의 균형을 적절하게 유지하며 싸우시기 바랍니다."
89,소일의 마력
90,"**여왕의 호위**를 습득했습니다.
이 기술은 화면 상에서 발동 상태를 확인할 수 있습니다.
여왕의 호위가 적용되면 그림처럼 기술 아이콘이 표시됩니다.
**적개심**을 자신에게 집중시키려면 여왕의 호위를 실행하세요."
91,소일의 마력
92,"**소일 충전** 특성을 습득했습니다. 이제 **소일**에 축적된 마력이 가장자리에 표시됩니다.
**곧은 총열 콤보** 또는 **악마의 살육 콤보**를 성공시키면 1단계씩 쌓이며, 30레벨 기술인 **파열격**이나 60레벨 기술 **난폭한 송곳니**를 실행하면 1단계씩 소비됩니다."
93,"**바하무트 빙의 효과 향상** 특성을 습득하여, **바하무트 소환**을 실행하여 **데미바하무트**를 소환할 수 있게 되었습니다.
바하무트 소환 중에는 빙의 게이지에 데미바하무트의 남은 지속시간이 표시됩니다.
바하무트를 소환한 동안에는 **루인가**가 **천상의 충격**으로, **발산**이 **천상의 불길**로, **천상의 흐름**이 **데스플레어**로 변화합니다.
**바하무트 소환** 지속시간이 끝나면 **루비의 신비**, **토파즈의 신비**, **에메랄드의 신비**가 부여됩니다."
94,"기술 **조파**를 습득하여 검압이 표시됩니다.
**검압**은 **거합술**, **묵상**, 레벨 90에 습득하는 **오의파절**을 실행하면 쌓이며, 검압을 소비하여 **조파**를 실행할 수 있습니다."
95,"**철산투기**를 습득하면 자신의 **투기**를 화면에서 확인하실 수 있습니다.
투기를 최대로 모으면 **철산고**를 실행할 수 있습니다."
96,필살기
97,"**진각 효과 향상** 특성을 습득하였습니다. 그림과 같이 **차크라**와 **음양투기**가 표시됩니다.
진각 효과 중에 무기 기술을 실행하면 **원숭이 차크라**, **용 차크라**, **호랑이 차크라** 중 하나가 부여되고, 차크라를 3개 모으면 **필살기**를 발동할 수 있습니다.
예를 들어, 똑같은 차크라를 3개 모으면 필살기로 **창기포**를 실행할 수 있고, 각각 다른 3종류의 차크라를 모으면 **폭렬각**을 실행할 수 있습니다.
추가로, **창기포**를 실행하면 **음의 투기**가 부여되고 **폭렬각**을 실행하면 **양의 투기**가 부여됩니다.
음의 투기와 양의 투기가 갖춰진 상태로, 종류에 상관없이 차크라를 3개 모으면 **투혼선풍각**을 실행할 수 있습니다."
98,필살기/음양투기
99,"**필살기 효과 향상** 특성을 습득하여 화면에 **음양투기**가 표시됩니다.
필살기 천주각을 실행하면 **음의 투기**가 부여되고 봉황의 춤을 실행하면 **양의 투기**가 부여되며, 종류에 상관없이 투혼 3종류를 모으면 최강의 필살기인 **몽환투무**를 실행할 수 있습니다."
100,아르카나/소 아르카나
101,**소 아르카나** 기술을 습득하였습니다. 화면에 소 아르카나로 뽑은 카드가 표시됩니다.
102,"**에테르 충전** 기술을 습득하였습니다. 에테르 충전의 남은 지속시간이 **빙의 게이지**에 표시됩니다.
**에테르 충전** 지속시간이 끝나면 **루비의 신비**가 부여됩니다.
이때 **루비 소환**을 실행하면 **루비의 신비**를 소비하여 **카벙클 루비**를 소환할 수 있습니다.
또한 레벨 15에 **에테르 충전 효과 향상**을 습득하면 **토파즈의 신비**가, 레벨 22에 **에테르 충전 효과 향상 2**를 습득하면 **에메랄드의 신비**가 부여되어, 불러낼 수 있는 소환수가 늘어납니다."
103,"소환을 실행하면 소환수에 따른 **에테르**가 부여됩니다.
또한 빙의 게이지에는 에테르 부여 단계와 지속시간이 표시됩니다.
에테르가 부여되면 **보석의 빛**과 레벨 26에 습득하는 **보석의 광휘**의 성능이 변화합니다."
104,"소환을 실행하면 소환수에 따른 **에테르**가 부여됩니다.
또한 빙의 게이지에는 에테르 부여 단계와 지속시간이 표시됩니다.
에테르가 부여되면 **보석의 빛**과 **보석의 광휘**의 성능이 변화합니다."
105,"**바하무트 소환 효과 향상** 특성을 습득하여, **피닉스 소환**을 실행하여 **데미피닉스**를 소환할 수 있게 되었습니다.
피닉스 소환 중에는 빙의 게이지에 데미피닉스의 남은 지속시간이 표시됩니다.
피닉스를 소환한 동안에는 **루인가**가 **영검의 불꽃**으로, **트라이디재스터**가 **연옥의 불꽃**으로, **천상의 흐름**이 **재생의 불꽃**으로 변화합니다.
**피닉스 소환** 지속시간이 끝나면 **루비의 신비**, **토파즈의 신비**, **에메랄드의 신비**가 부여됩니다."
106,"소환한 소환수에 따라 각기 다른 **신비 에테르**가 부여됩니다.
빙의 게이지에는 신비 에테르의 남은 중첩 수와 지속시간이 표시됩니다.
신비 에테르가 부여되면 **보석의 빛**과 **보석의 광휘** 기술이 변화합니다.
또한 레벨 86에 **원소 숙련**을 습득하면 **천상의 흐름**도 신비 에테르에 따라 변화합니다."
107,종결부
108,"**노래 효과 향상** 특성을 습득하여, 화면에 **종결부**가 표시됩니다.
**현인의 담시곡**, **군신의 찬가**, **여행신의 무곡**을 연주하면 각각 현인의 종결부, 군신의 종결부, 여행신의 종결부가 부여됩니다.
종결부가 하나 이상 있으면 **빛신의 종곡**을 실행할 수 있습니다."
109,"**극성 숙련 5**를 습득하였습니다.
**역설**이 부여되면 그림과 같이 화면에 표시됩니다.
**천상의 화염**이 최대 단계이거나 **저승의 냉기 및 얼어붙은 마음**이 최대 단계일 때, 반대 속성으로 전환하면 왼쪽에 역설 표시가 나타나며 **역설**을 실행할 수 있습니다."
110,"**소일 충전 효과 향상** 특성을 습득하여, **소일**이 최대 3개까지 축적됩니다.
소일은 **곧은 총열** 또는 **악마의 살육**을 콤보로 명중시키면 1개씩 축적되며, **파열격**이나 **난폭한 송곳니**를 실행하면 1개씩 소비됩니다."
111,"**영혼** 특성을 습득하여, 화면에 영혼 축적 상황을 나타내는 **영혼 게이지**가 표시됩니다.
특정 무기 기술을 실행하거나, **죽음의 그림자**로 부여한 **죽음 설계**의 지속시간 안에 대상이 쓰러지면 영혼이 축적됩니다.
영혼을 소비하여 **핏빛 할퀴기**나 **음산한 할퀴기**, 레벨 76에 습득하는 **탐식** 등을 실행할 수 있습니다."
112,"**수의** 특성을 습득하여, 화면에 수의 축적 상황을 나타내는 **수의 게이지**와 레무르 상태가 표시됩니다.
특정 무기 기술을 실행하면 수의가 축적되며, 수의를 소비하여 **레무르 수의**를 실행할 수 있습니다."
113,"**수의** 특성을 습득하여, 화면에서 수의 축적 상황을 확인할 수 있게 되었습니다.
수의는 특정 무기 기술이 명중하면 축적되며, 수의를 소비하여 **레무르 수의**를 실행할 수 있습니다."
114,"레무르 상태 지속시간과 **레무르 영혼** 축적 상황을 확인할 수 있게 되었습니다.
레무르 영혼을 소비하여 **보이드 리퍼**나 레벨 90에 습득하는 **합일** 등의 기술을 실행할 수 있습니다."
115,영혼 게이지
116,레무르
117,정상건강
118,의술석
119,"**정상건강** 기술을 습득하여, 화면에 정상건강 적용 여부가 표시됩니다.
정상건강을 실행하면 **도시스**, **진단치료**, **예후**의 효과가 변화합니다."
120,"**의술석** 특성을 습득하였습니다.
의술석이 부여되면 화면에 표시됩니다.
의술석은 일정 시간이 경과할 때마다 부여됩니다.
의술석을 소비하여 **드루오콜레**나 **케이라콜레**를 실행할 수 있습니다."
121,"**의술침** 특성을 습득하여, 의술석 아래에 의술침이 표시됩니다.
**정상건강: 진단치료**로 대상에게 부여한 보호막이 피해를 최대로 흡수하여 소멸하거나, **정상건강: 예후**로 자신에게 부여한 보호막이 피해를 최대로 흡수하여 소멸하면 의술침이 발생합니다.
의술침을 소비하여 **톡시콘**이나 레벨 82에 습득하는 **톡시콘 2**를 실행할 수 있습니다."
122,마나의 균형/마나 중첩
123,"**마법검 효과 향상** 특성을 습득하여, 화면에 **마나 중첩**이 표시됩니다.
**인리포스트**, **인츠베르크하우**, **인르두블망**, **인물리네**를 실행하면 마나 중첩이 1단계씩 부여됩니다.
마나 중첩이 최대 단계가 되면 **버플레어**와 레벨 70에 습득하는 **버홀리**를 실행할 수 있습니다.
마나 중첩은 마법 계열 기술을 실행하면 사라집니다."
124,"**레무르 수의**를 실행하면 **레무르 영혼**이 부여됩니다.
레무르 영혼을 소비하여 **보이드 리퍼**나 레벨 90에 습득하는 **합일** 등의 기술을 실행할 수 있습니다."
125,"**쌍장타**를 습득하여, 자신의 **공력** 축적 상태를 화면에서 확인할 수 있는 **상형권**이 화면에 표시됩니다.
'쌍장타'나 레벨 30에 배우는 **파쇄권**, 레벨 50에 배우는 **쌍룡각**을 실행하면 공력이 부여됩니다.
공력에는 **원숭이 공력**, **용 공력**, **호랑이 공력**이 있으며, 각 공력에 대응하는 무기 기술의 위력을 증가시킬 수 있습니다."
126,"**붉은 용혈** 특성을 습득하여 화면의 '용혈 게이지'에서 **붉은 용혈** 지속시간을 확인할 수 있게 되었습니다.
**게이르스코굴**을 실행하여 붉은 용혈 상태가 되면 자신이 주는 피해량이 증가하고, 강력한 기술인 **나스트론드**나 레벨 80에 배우는 **천체 강하**를 실행할 수 있습니다."
127,"**창 숙련 3** 특성을 습득했습니다.
**용안뇌전** 또는 **용안창궁**을 실행하면 **천룡의 눈**이 부여됩니다.
천룡의 눈이 최대로 부여되면 **천룡점정** 기술을 실행할 수 있습니다."
128,"**언어 통달 효과 향상 2** 특성을 습득했습니다. 이제 **언어 통달**이 3단계까지 누적됩니다.
천사의 언어를 30초 이상 유지하면 게이지 하단의 **크리스탈(언어 통달)**에 불이 들어오며, **금지된 언어**나 **미지의 언어**를 실행할 수 있습니다.
천사의 언어 지속시간은 게이지 우측 하단에서 확인할 수 있습니다."
129,"**천상의 화염 효과 향상** 특성을 습득하여, 화면에서 **타오르는 영혼** 누적 단계를 확인할 수 있게 되었습니다.
타오르는 영혼은 천상의 화염 효과 중에 '파이쟈' 또는 '플레어'를 실행하면 부여되며, 최대 단계까지 누적되면 강력한 기술인 **타오르는 별**을 실행할 수 있습니다."
130,타오르는 영혼
131,"**바하무트 소환 효과 향상 2** 특성을 습득하여, **솔 바하무트 소환**을 실행하여 **솔 바하무트**를 소환할 수 있게 되었습니다.
솔 바하무트 소환 중에는 빙의 게이지에 솔 바하무트의 남은 지속시간이 표시됩니다.
솔 바하무트를 소환한 동안에는 **루인가**가 **저승의 충격**으로, **트라이디재스터**가 **저승의 불길**로, **천상의 흐름**이 **솔 플레어**로 변화합니다.
**솔 바하무트 소환** 지속시간이 끝나면 **루비의 신비**, **토파즈의 신비**, **에메랄드의 신비**가 부여됩니다."
132,"소환한 소환수에 따라 각기 다른 **신비 에테르**가 부여됩니다.
빙의 게이지에는 신비 에테르의 남은 중첩 수와 지속시간이 표시됩니다.
신비 에테르가 부여되면 **보석의 빛**과 **보석의 광휘** 기술이 변화합니다.
또한 레벨 86에 **원소 숙련**을 습득하면 **천상의 흐름**도 신비 에테르에 따라 변화합니다."
133,쌍송곳니
134,영력
135,"기술 콤보 상황을 나타내는 **쌍송곳니**가 화면에 표시됩니다.
바이퍼는 **송곳니 하나: 교상**과 **송곳니 하나: 열상**과 같은 두 가지 기술 중 하나를 실행하여 **송곳니 하나**, **송곳니 둘**, **송곳니 셋**의 순서로 콤보를 이어가며 싸우는 직업입니다.

'송곳니 셋'은 다수의 기술이 있으며, 그중 하나를 실행하면, 다른 '송곳니 셋' 기술의 위력이 증가하는 효과가 부여됩니다.
효과가 부여된 송곳니 셋 기술을 실행하려면 특정 콤보를 성공시켜야만 합니다.

쌍송곳니의 **칼날 강조 표현**은 단축바의 콤보 기술 강조 표현에 대응합니다.
예를 들어 '송곳니 하나: 교상'에 강조 표시가 되면 왼쪽 칼날이, '송곳니 하나: 열상'에 강조 표시가 되면 오른쪽 칼날이 깜박입니다.
또한 **칼날 강조 표현 색깔**과 **칼날 안쪽 게이지**는 콤보 단계를 나타냅니다.

'쌍송곳니'에 따라 콤보를 이어가며 싸웁시다."
136,"**날뱀의 영혼** 특성을 습득하여 **날뱀의 영혼**이 화면에 표시됩니다.
날뱀의 영혼은 특정 무기 기술을 실행하면 최대 2단계까지 부여되며, 이를 소비하여 **날뱀의 꼬리**를 실행할 수 있습니다."
137,"**날뱀의 영혼 효과 향상** 특성을 습득하여 **날뱀의 영혼**이 최대 3단계까지 부여됩니다.
날뱀의 영혼은 특정 무기 기술을 실행하면 부여되며, 이를 소비하여 **날뱀의 꼬리**를 실행할 수 있습니다."
138,"**조상령** 특성을 습득하여, **영력**이 화면에 표시됩니다.
영력은 특정 무기 기술 콤보에 성공하면 축적되며, 영력을 일정량 소비하여 **조상령 빙의**를 실행할 수 있습니다.
조상령 빙의 중에는 자신에게 **조상령의 힘**이 부여되며, **조상령의 힘**을 소비하여 조상령 빙의 상태 전용 무기 기술을 실행할 수 있습니다."
139,"**조상령 효과 향상** 특성을 습득하여 **조상령의 힘**이 최대 5단계까지 부여됩니다.
영력은 특정 무기 기술 콤보에 성공하면 축적되며, 영력을 일정량 소비하여 **조상령 빙의**를 실행할 수 있습니다.
조상령 빙의 중에는 자신에게 **조상령의 힘**이 부여되며, **조상령의 힘**을 소비하여 조상령 빙의 상태 전용 무기 기술을 실행할 수 있습니다."
140,캔버스
141,팔레트
