key,0,1,2,3,4,5,6,7,8,9,10
1000121,"",0,"",0,0,1,0,0,"",5,False
1000122,"오노랭",0,"",0,0,1,0,0,"",3,False
1000123,"베르테낭",0,"",0,0,1,0,0,"",3,False
1000124,"",0,"",0,0,1,0,0,"",5,False
1000125,"게이르하드",0,"",0,0,1,0,0,"",3,False
1000126,"",0,"",0,0,1,0,0,"",5,False
1000127,"울타",0,"",0,0,1,0,0,"",3,False
1000128,"",0,"",0,0,0,0,0,"",0,False
1000129,"솔류",0,"",0,0,1,0,0,"",3,False
1000130,"",0,"",0,0,1,0,0,"",5,False
1000131,"",0,"",0,0,1,0,0,"",5,False
1000132,"",0,"",0,0,1,0,0,"",5,False
1000133,"",0,"",0,0,1,0,0,"",5,False
1000134,"에스트를랭",0,"",0,0,1,0,0,"",3,False
1000135,"",0,"",0,0,1,0,0,"",5,False
1000136,"싱구르",0,"",0,0,1,0,0,"초코보 관리인",3,True
1000137,"",0,"",0,0,1,0,0,"",5,False
1000138,"",0,"",0,0,1,0,0,"",5,False
1000139,"아달하드",0,"",0,0,1,0,0,"",3,False
1000140,"파르아르",0,"",0,0,1,0,0,"",3,False
1000141,"메마마",0,"",0,0,1,0,0,"",3,False
1000142,"",0,"",0,0,1,0,0,"",5,False
1000143,"",0,"",0,0,1,0,0,"",5,False
1000144,"",0,"",0,0,1,0,0,"",5,False
1000145,"",0,"",0,0,1,0,0,"",5,False
1000146,"베르나데트",0,"",0,0,1,0,0,"",3,False
1000147,"",0,"",0,0,1,0,0,"",5,False
1000148,"코그",0,"",0,0,1,0,0,"목수 길드 접수원",3,False
1000149,"메라 파메라",0,"",0,0,1,0,0,"",3,False
1000150,"",0,"",0,0,1,0,0,"",5,False
1000151,"",0,"",0,0,1,0,0,"",5,False
1000152,"",0,"",0,0,1,0,0,"",5,False
1000153,"베아탱",0,"",0,0,1,0,0,"길드마스터",3,True
1000154,"하트포드",0,"",0,0,1,0,0,"",3,False
1000155,"",0,"",0,0,1,0,0,"",5,False
1000156,"에단",0,"",0,0,1,0,0,"",3,False
1000157,"",0,"",0,0,1,0,0,"",5,False
1000158,"",0,"",0,0,1,0,0,"",5,False
1000159,"니시아",0,"",0,0,1,0,0,"",3,True
1000160,"",0,"",0,0,1,0,0,"",5,False
1000161,"오닐리",0,"",0,0,1,0,0,"",3,False
1000162,"니콜리오",0,"",0,0,1,0,0,"",3,False
1000163,"",0,"",0,0,1,0,0,"",5,False
1000164,"",0,"",0,0,1,0,0,"",5,False
1000165,"보급 담당관",0,"",0,0,1,0,0,"자유부대",3,True
1000166,"",0,"",0,0,1,0,0,"",3,False
1000167,"",0,"",0,0,1,0,0,"",3,False
1000168,"쌍사당 대령 보르셀",0,"",0,0,1,0,0,"",3,True
1000169,"",0,"",0,0,1,0,0,"",5,False
1000170,"카밀랭",0,"",0,0,1,0,0,"",3,False
1000171,"프랑슈몽티오",0,"",0,0,1,0,0,"문지기",3,True
1000172,"포르몽",0,"",0,0,1,0,0,"",3,False
1000173,"그림발드",0,"",0,0,1,0,0,"",3,False
1000174,"",0,"",0,0,1,0,0,"",5,False
1000175,"",0,"",0,0,1,0,0,"",5,False
1000176,"",0,"",0,0,1,0,0,"",5,False
1000177,"",0,"",0,0,1,0,0,"",5,False
1000178,"",0,"",0,0,1,0,0,"",5,False
1000179,"피모 넬하",0,"",0,0,1,0,0,"",3,False
1000180,"키니손",0,"",0,0,1,0,0,"",3,False
1000181,"헤럴",0,"",0,0,1,0,0,"",3,False
1000182,"",0,"",0,0,1,0,0,"",5,False
1000183,"",0,"",0,0,1,0,0,"",5,False
1000184,"오스월드",0,"",0,0,1,0,0,"",3,True
1000185,"꽃집 아가씨 타니",0,"",0,0,1,0,0,"상인",3,True
1000186,"",0,"",0,0,1,0,0,"",5,False
1000187,"",0,"",0,0,1,0,0,"",5,False
1000188,"",0,"",0,0,1,0,0,"",5,False
1000189,"",0,"",0,0,1,0,0,"",5,False
1000190,"",0,"",0,0,1,0,0,"",5,False
1000191,"",0,"",0,0,1,0,0,"",5,False
1000192,"",0,"",0,0,1,0,0,"",5,False
1000193,"쌍사당 소위 개빈",0,"",0,0,1,0,0,"",3,False
1000194,"이델",0,"",0,0,1,0,0,"",3,False
1000195,"샹스텔루",0,"",0,0,1,0,0,"",3,False
1000196,"",0,"",0,0,1,0,0,"",5,False
1000197,"아셀리나",0,"",0,0,1,0,0,"궁술사 길드 접수원",3,False
1000198,"",0,"",0,0,1,0,0,"",5,False
1000199,"레이 알리아포",0,"",0,0,1,0,0,"",3,False
1000200,"루시안",0,"",0,0,1,0,0,"길드마스터",3,True
1000201,"",0,"",0,0,1,0,0,"",5,False
1000202,"",0,"",0,0,1,0,0,"",5,False
1000203,"",0,"",0,0,1,0,0,"",5,False
1000204,"실베르",0,"",0,0,1,0,0,"",3,False
1000205,"피어스",0,"",0,0,1,0,0,"",3,False
1000206,"프미바스",0,"",0,0,1,0,0,"",3,False
1000207,"",0,"",0,0,1,0,0,"",5,False
1000208,"",0,"",0,0,1,0,0,"",5,False
1000209,"",0,"",0,0,1,0,0,"",5,False
1000210,"",0,"",0,0,1,0,0,"",5,False
1000211,"클로이",0,"",0,0,1,0,0,"",3,False
1000212,"",0,"",0,0,1,0,0,"",5,False
1000213,"",0,"",0,0,1,0,0,"",5,False
1000214,"거스시드",0,"",0,0,1,0,0,"",3,False
1000215,"도미시앵",0,"",0,0,1,0,0,"방어구 상인",3,True
1000216,"일로리",0,"",0,0,1,0,0,"장신구 상인",3,True
1000217,"제레인트",0,"",0,0,1,0,0,"무기 상인",3,True
1000218,"애드미란다",0,"",0,0,1,0,0,"도구 상인",3,True
1000219,"",0,"",0,0,1,0,0,"",5,False
1000220,"만물상",0,"",0,0,1,0,0,"상인 겸 수리공",3,True
1000221,"",0,"",0,0,1,0,0,"",5,False
1000222,"만물상",0,"",0,0,1,0,0,"상인 겸 수리공",3,True
1000223,"",0,"",0,0,1,0,0,"",5,False
1000224,"",0,"",0,0,1,0,0,"",5,False
1000225,"",0,"",0,0,1,0,0,"",5,False
1000226,"",0,"",0,0,1,0,0,"",5,False
1000227,"아드르포르",0,"",0,0,1,0,0,"",3,False
1000228,"마르크로르",0,"",0,0,1,0,0,"",3,False
1000229,"웨닐드",0,"",0,0,1,0,0,"",3,False
1000230,"만물상",0,"",0,0,1,0,0,"상인 겸 수리공",3,True
1000231,"파스칼린",0,"",0,0,1,0,0,"",3,False
1000232,"사사메로",0,"",0,0,1,0,0,"음식 상인",3,True
1000233,"파넬",0,"",0,0,1,0,0,"집사 소개",3,True
1000234,"무기 상인",0,"",0,0,1,0,0,"",3,True
1000235,"포네트",0,"",0,0,1,0,0,"",3,False
1000236,"오로요드",0,"",0,0,1,0,0,"재료 상인",3,True
1000237,"앨프래드",0,"",0,0,1,0,0,"",3,False
1000238,"알라릭",0,"",0,0,1,0,0,"잡화 상인",3,True
1000239,"알브가스트",0,"",0,0,1,0,0,"약품 상인",3,True
1000240,"",0,"",0,0,1,0,0,"",5,False
1000241,"",0,"",0,0,1,0,0,"",5,False
1000242,"",0,"",0,0,1,0,0,"",5,False
1000243,"교역상인 리슈슈",0,"",0,0,1,0,0,"",3,False
1000244,"방어구 상인",0,"",0,0,1,0,0,"",3,True
1000245,"",0,"",0,0,1,0,0,"",5,False
1000246,"",0,"",0,0,1,0,0,"",5,False
1000247,"",0,"",0,0,1,0,0,"",5,False
1000248,"세인귤드",0,"",0,0,1,0,0,"",3,False
1000249,"",0,"",0,0,1,0,0,"",5,False
1000250,"",0,"",0,0,1,0,0,"",5,False
1000251,"질리언",0,"",0,0,1,0,0,"창술사 길드 접수원",3,False
1000252,"",0,"",0,0,1,0,0,"",5,False
1000253,"",0,"",0,0,1,0,0,"",5,False
1000254,"이웨인",0,"",0,0,1,0,0,"길드마스터",3,True
1000255,"",0,"",0,0,1,0,0,"",5,False
1000256,"",0,"",0,0,1,0,0,"",5,False
1000257,"미테니",0,"",0,0,1,0,0,"",3,False
1000258,"",0,"",0,0,1,0,0,"",5,False
1000259,"",0,"",0,0,1,0,0,"",5,False
1000260,"쌍사당 병장 오르트페르",0,"",0,0,1,0,0,"",3,False
1000261,"프란시스",0,"",0,0,1,0,0,"",3,False
1000262,"졸린",0,"",0,0,1,0,0,"",3,False
1000263,"부아즐롱",0,"",0,0,1,0,0,"",3,False
1000264,"",0,"",0,0,1,0,0,"",5,False
1000265,"가에탕",0,"",0,0,1,0,0,"",3,False
1000266,"",0,"",0,0,1,0,0,"",5,False
1000267,"레오폴드",0,"",0,0,1,0,0,"무기 상인",3,True
1000268,"",0,"",0,0,1,0,0,"",5,False
1000269,"",0,"",0,0,1,0,0,"",5,False
1000270,"",0,"",0,0,1,0,0,"",5,False
1000271,"",0,"",0,0,1,0,0,"",5,False
1000272,"네모 마이모브",0,"",0,0,1,0,0,"",3,False
1000273,"",0,"",0,0,1,0,0,"",5,False
1000274,"",0,"",0,0,1,0,0,"",5,False
1000275,"",0,"",0,0,1,0,0,"",5,False
1000276,"주니",0,"",0,0,1,0,0,"",3,False
1000277,"나트하시오",0,"",0,0,1,0,0,"",3,False
1000278,"",0,"",0,0,1,0,0,"",5,False
1000279,"",0,"",0,0,1,0,0,"",5,False
1000280,"",0,"",0,0,1,0,0,"",5,False
1000281,"세브랭",0,"",0,0,1,0,0,"",3,False
1000282,"노에스",0,"",0,0,1,0,0,"",3,False
1000283,"야슈와헤",0,"",0,0,1,0,0,"",3,False
1000284,"새스리다",0,"",0,0,1,0,0,"",3,False
1000285,"",0,"",0,0,1,0,0,"",5,False
1000286,"에스텐",0,"",0,0,1,0,0,"",3,False
1000287,"아일루아",0,"",0,0,1,0,0,"",3,False
1000288,"프랑케",0,"",0,0,1,0,0,"",3,False
1000289,"",0,"",0,0,1,0,0,"",5,False
1000290,"",0,"",0,0,1,0,0,"",5,False
1000291,"",0,"",0,0,1,0,0,"",5,False
1000292,"산드레",0,"",0,0,1,0,0,"",3,False
1000293,"",0,"",0,0,1,0,0,"",5,False
1000294,"레온소",0,"",0,0,1,0,0,"원예가 길드 접수원",3,False
1000295,"시셀리",0,"",0,0,1,0,0,"",3,False
1000296,"",0,"",0,0,1,0,0,"",5,False
1000297,"에설리드",0,"",0,0,1,0,0,"",3,False
1000298,"",0,"",0,0,1,0,0,"",5,False
1000299,"아르슈볼리에르",0,"",0,0,1,0,0,"",3,False
1000300,"사미안",0,"",0,0,1,0,0,"",3,False
1000301,"방앗간 총각 리틀존",0,"",0,0,1,0,0,"상인",3,True
1000302,"",0,"",0,0,1,0,0,"",5,False
1000303,"",0,"",0,0,1,0,0,"",5,False
1000304,"",0,"",0,0,1,0,0,"",5,False
1000305,"",0,"",0,0,1,0,0,"",5,False
1000306,"케너드",0,"",0,0,1,0,0,"",3,False
1000307,"바티스토",0,"",0,0,1,0,0,"",3,False
1000308,"",0,"",0,0,1,0,0,"",5,False
1000309,"거보두",0,"",0,0,1,0,0,"",3,False
1000310,"",0,"",0,0,1,0,0,"",5,False
1000311,"바르나봉탕",0,"",0,0,1,0,0,"",3,False
1000312,"리젤레",0,"",0,0,1,0,0,"",3,False
1000313,"",0,"",0,0,1,0,0,"",5,False
1000314,"",0,"",0,0,1,0,0,"",5,False
1000315,"월듀",0,"",0,0,1,0,0,"",3,False
1000316,"",0,"",0,0,1,0,0,"",5,False
1000317,"",0,"",0,0,1,0,0,"",5,False
1000318,"",0,"",0,0,1,0,0,"",5,False
1000319,"",0,"",0,0,1,0,0,"",5,False
1000320,"비디",0,"",0,0,1,0,0,"",3,False
1000321,"",0,"",0,0,1,0,0,"",5,False
1000322,"",0,"",0,0,1,0,0,"",5,False
1000323,"마델",0,"",0,0,1,0,0,"환술사 길드 접수원",3,False
1000324,"에메리아",0,"",0,0,1,0,0,"",3,False
1000325,"",0,"",0,0,1,0,0,"",5,False
1000326,"",0,"",0,0,1,0,0,"",5,False
1000327,"샤를린",0,"",0,0,1,0,0,"",3,True
1000328,"커스버트",0,"",0,0,1,0,0,"",3,False
1000329,"",0,"",0,0,1,0,0,"",5,False
1000330,"",0,"",0,0,1,0,0,"",5,False
1000331,"울프릭",0,"",0,0,1,0,0,"",3,False
1000332,"메프리드",0,"",0,0,1,0,0,"",3,False
1000333,"",0,"",0,0,1,0,0,"",5,False
1000334,"발란",0,"",0,0,1,0,0,"",3,False
1000335,"",0,"",0,0,1,0,0,"",5,False
1000336,"",0,"",0,0,1,0,0,"",5,False
1000337,"",0,"",0,0,1,0,0,"",5,False
1000338,"이마니",0,"",0,0,1,0,0,"",3,False
1000339,"",0,"",0,0,1,0,0,"",5,False
1000340,"에리몽",0,"",0,0,1,0,0,"",3,False
1000341,"조프리",0,"",0,0,1,0,0,"",3,False
1000342,"",0,"",0,0,1,0,0,"",5,False
1000343,"",0,"",0,0,1,0,0,"",5,False
1000344,"",0,"",0,0,1,0,0,"",5,False
1000345,"",0,"",0,0,1,0,0,"",5,False
1000346,"",0,"",0,0,1,0,0,"",5,False
1000347,"",0,"",0,0,1,0,0,"",5,False
1000348,"",0,"",0,0,1,0,0,"",5,False
1000349,"",0,"",0,0,1,0,0,"",5,False
1000350,"",0,"",0,0,1,0,0,"",5,False
1000351,"",0,"",0,0,1,0,0,"",5,False
1000352,"랜달",0,"",0,0,1,0,0,"가죽공예가 길드 접수원",3,False
1000353,"",0,"",0,0,1,0,0,"",5,False
1000354,"",0,"",0,0,1,0,0,"",5,False
1000355,"쿠마 모슈로카",0,"",0,0,1,0,0,"",3,False
1000356,"",0,"",0,0,1,0,0,"",5,False
1000357,"벨리",0,"",0,0,1,0,0,"",3,False
1000358,"",0,"",0,0,1,0,0,"",3,False
1000359,"",0,"",0,0,1,0,0,"",5,False
1000360,"그랫캔트",0,"",0,0,1,0,0,"",3,False
1000361,"",0,"",0,0,1,0,0,"",5,False
1000362,"",0,"",0,0,1,0,0,"",5,False
1000363,"가죽용품 상인 워바이어그",0,"",0,0,1,0,0,"",3,False
1000364,"",0,"",0,0,1,0,0,"",5,False
1000365,"",0,"",0,0,1,0,0,"",5,False
1000366,"",0,"",0,0,1,0,0,"",3,False
1000367,"호딘",0,"",0,0,1,0,0,"",3,False
1000368,"",0,"",0,0,1,0,0,"",5,False
1000369,"",0,"",0,0,1,0,0,"",5,False
1000370,"셀레스틴",0,"",0,0,1,0,0,"",3,False
1000371,"루릭",0,"",0,0,1,0,0,"",3,False
1000372,"타타소사",0,"",0,0,1,0,0,"",3,False
1000373,"회전하는 칼날",0,"",0,0,1,0,0,"",3,False
1000374,"",0,"",0,0,1,0,0,"",5,False
1000375,"에럴",0,"",0,0,1,0,0,"",3,False
1000376,"",0,"",0,0,1,0,0,"",5,False
1000377,"",0,"",0,0,1,0,0,"",5,False
1000378,"",0,"",0,0,1,0,0,"",5,False
1000379,"",0,"",0,0,1,0,0,"",5,False
1000380,"",0,"",0,0,1,0,0,"",5,False
1000381,"",0,"",0,0,1,0,0,"",5,False
1000382,"",0,"",0,0,1,0,0,"",5,False
1000383,"",0,"",0,0,1,0,0,"",5,False
1000384,"나오 감둘라",0,"",0,0,1,0,0,"",3,True
1000385,"",0,"",0,0,1,0,0,"",5,False
1000386,"",0,"",0,0,1,0,0,"",5,False
1000387,"",0,"",0,0,1,0,0,"",5,False
1000388,"",0,"",0,0,1,0,0,"",5,False
1000389,"노지로 마루지로",0,"",0,0,1,0,0,"",3,False
1000390,"",0,"",0,0,1,0,0,"",5,False
1000391,"가죽공예가 오스자이스",0,"",0,0,1,0,0,"상인",3,True
1000392,"목수 페레올",0,"",0,0,1,0,0,"상인",3,True
1000393,"블루아지랑",0,"",0,0,1,0,0,"",3,False
1000394,"어켄보드",0,"",0,0,1,0,0,"수리공",3,True
1000395,"클레망탕",0,"",0,0,1,0,0,"수리공",3,True
1000396,"만물상",0,"",0,0,1,0,0,"상인 겸 수리공",3,True
1000397,"수리공",0,"",0,0,1,0,0,"",3,True
1000398,"",0,"",0,0,1,0,0,"",3,False
1000399,"",0,"",0,0,1,0,0,"",3,False
1000400,"",0,"",0,0,1,0,0,"",3,False
1000401,"",0,"",0,0,1,0,0,"",5,False
1000402,"",0,"",0,0,1,0,0,"",5,False
1000403,"",0,"",0,0,1,0,0,"",5,False
1000404,"",0,"",0,0,1,0,0,"",5,False
1000405,"",0,"",0,0,1,0,0,"",5,False
1000406,"",0,"",0,0,1,0,0,"",3,False
1000407,"옹벨",0,"",0,0,1,0,0,"",3,False
1000408,"추브 카마좀",0,"",0,0,1,0,0,"",3,False
1000409,"알릭시",0,"",0,0,1,0,0,"",3,False
1000410,"",0,"",0,0,1,0,0,"",5,False
1000411,"마리우스텔",0,"",0,0,1,0,0,"",3,False
1000412,"",0,"",0,0,1,0,0,"",5,False
1000413,"발르랑",0,"",0,0,1,0,0,"",3,False
1000414,"",0,"",0,0,1,0,0,"",5,False
1000415,"",0,"",0,0,1,0,0,"",5,False
1000416,"",0,"",0,0,1,0,0,"",5,False
1000417,"",0,"",0,0,1,0,0,"",5,False
1000418,"",0,"",0,0,1,0,0,"",5,False
1000419,"",0,"",0,0,1,0,0,"",5,False
1000420,"포세르토",0,"",0,0,1,0,0,"",3,False
1000421,"갤프리드",0,"",0,0,1,0,0,"",3,False
1000422,"",0,"",0,0,1,0,0,"",5,False
1000423,"신궁부대 대원",0,"",0,0,1,0,0,"",3,False
1000424,"",0,"",0,0,1,0,0,"",5,False
1000425,"",0,"",0,0,1,0,0,"",5,False
1000426,"",0,"",0,0,1,0,0,"",5,False
1000427,"",0,"",0,0,1,0,0,"",5,False
1000428,"사인윈",0,"",0,0,1,0,0,"",3,False
1000429,"밀리센트",0,"",0,0,1,0,0,"",3,False
1000430,"애럴드",0,"",0,0,1,0,0,"",3,False
1000431,"",0,"",0,0,1,0,0,"",5,False
1000432,"모를랭",0,"",0,0,1,0,0,"",3,False
1000433,"",0,"",0,0,1,0,0,"",5,False
1000434,"",0,"",0,0,1,0,0,"",5,False
1000435,"오샤 자브",0,"",0,0,1,0,0,"",3,False
1000436,"시어도어",0,"",0,0,1,0,0,"",3,False
1000437,"자크우스",0,"",0,0,1,0,0,"",3,False
1000438,"이리엘",0,"",0,0,1,0,0,"",3,False
1000439,"롤랑데",0,"",0,0,1,0,0,"",3,False
1000440,"X미사용: 328_그리다니아",0,"",0,0,1,0,0,"",3,False
1000441,"X미사용: 329_그리다니아",0,"",0,0,1,0,0,"",3,False
1000442,"X미사용: 330_그리다니아",0,"",0,0,1,0,0,"",3,False
1000443,"X미사용: 331_그리다니아",0,"",0,0,1,0,0,"",3,False
1000444,"X미사용: 332_그리다니아",0,"",0,0,1,0,0,"",3,False
1000445,"",0,"",0,0,1,0,0,"",5,False
1000446,"",0,"",0,0,1,0,0,"",5,False
1000447,"",0,"",0,0,1,0,0,"",5,False
1000448,"풀크",0,"",0,0,1,0,0,"",3,False
1000449,"몽랑갱",0,"",0,0,1,0,0,"",3,False
1000450,"X임시 쓰러진 창술사 1",0,"",0,0,1,0,0,"",5,False
1000451,"X임시 쓰러진 창술사 2",0,"",0,0,1,0,0,"",5,False
1000452,"X임시 쓰러진 창술사 3",0,"",0,0,1,0,0,"",5,False
1000453,"",0,"",0,0,1,0,0,"",5,False
1000454,"",0,"",0,0,1,0,0,"",5,False
1000455,"엘드프리스",0,"",0,0,1,0,0,"",3,False
1000456,"신궁부대 사단장",0,"",0,0,1,0,0,"",3,False
1000457,"",0,"",0,0,1,0,0,"",5,False
1000458,"",0,"",0,0,1,0,0,"",5,False
1000459,"앨드리드",0,"",0,0,1,0,0,"",3,False
1000460,"조용한 도사",0,"",0,0,1,0,0,"",3,True
1000461,"가비노",0,"",0,0,1,0,0,"",3,True
1000462,"",0,"",0,0,1,0,0,"",5,False
1000463,"",0,"",0,0,1,0,0,"",5,False
1000464,"",0,"",0,0,1,0,0,"",5,False
1000465,"알레스탄",0,"",0,0,1,0,0,"",3,False
1000466,"",0,"",0,0,1,0,0,"",5,False
1000467,"",0,"",0,0,1,0,0,"",5,False
1000468,"",0,"",0,0,1,0,0,"",5,False
1000469,"",0,"",0,0,1,0,0,"",5,False
1000470,"키사",0,"",0,0,1,0,0,"",3,True
1000471,"루클로",0,"",0,0,1,0,0,"",3,False
1000472,"",0,"",0,0,1,0,0,"",5,False
1000473,"마르고",0,"",0,0,1,0,0,"",3,False
1000474,"이셀스리스",0,"",0,0,1,0,0,"",3,False
1000475,"",0,"",0,0,1,0,0,"",5,False
1000476,"레오데르",0,"",0,0,1,0,0,"",3,False
1000477,"",0,"",0,0,1,0,0,"",5,False
1000478,"마거리아",0,"",0,0,1,0,0,"",3,False
1000479,"",0,"",0,0,1,0,0,"",5,False
1000480,"",0,"",0,0,1,0,0,"",5,False
1000481,"",0,"",0,0,1,0,0,"",5,False
1000482,"",0,"",0,0,1,0,0,"",5,False
1000483,"버나드",0,"",0,0,1,0,0,"",3,False
1000484,"유먼드",0,"",0,0,1,0,0,"",3,False
1000485,"",0,"",0,0,1,0,0,"",5,False
1000486,"",0,"",0,0,1,0,0,"",5,False
1000487,"",0,"",0,0,1,0,0,"",5,False
1000488,"",0,"",0,0,1,0,0,"",5,False
